Sub * SUBJ SUBJ !Â‰—Ì!
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,NUM 2000
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM  Œ Â ”Ì«Â
W * DELM DELM "
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * ADJ ADJ,SUP ÃÊ«‰ —Ì‰
W * N N,SING,COM,GEN “‰
W * ADJ ADJ,SIM,GEN ›Ì·„”«“
W * N N,SING,COM ÃÂ«‰
W * P P œ—
W * ADJ ADJ,SUP „Â„ —Ì‰
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN ›” ÌÊ«·
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „”«»ﬁÂ
W * ADJ ADJ,INO Å–Ì—› Â
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * DET DET Â„Ì‰
W * N N,SING,COM ÿÊ—
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,SING,NUM çÂ·
W * ADJ ADJ,SIM ›Ì·„”«“
W * DELM DELM °
W * N N,SING,COM ‰ÊÌ”‰œÂ
W * CON CON Ê
W * N N,SING,COM,GEN ›Ì·”Ê›
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,COM ÃÂ«‰
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM ”Œ‰—«‰
W * P P,GEN »—«Ì
W * N N,SING,COM Õ÷Ê—
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰›—«‰”
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,COM ¬Ì‰œÂ
W * N N,SING,COM œ⁄Ê 
W * V V,PA,NAR,POS,2 ‘œÂ «Ì
W * DET DET,I çÂ
W * N N,SING,COM,INDF «Õ”«”Ì
W * V V,PRS,POS,2 œ«—Ì
W * DELM DELM ø
W * ADV ADV,GENR,SIM ‘Œ’«
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM „Ê›ﬁÌ 
W * N N,SING,COM,GEN «Õ”«”
W * N N,SING,COM ÕÌ— 
W * V V,PRS,POS,1 „Ì ﬂ‰„
W * CON CON Ê
W * N N,SING,COM »«Ê—
W * V V,PRS,POS,1 „Ì ﬂ‰„
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ¬œ„
W * ADJ ADJ,SIM,INDF ŒÊ‘ ‘«‰”Ì
W * V V,PRS,POS,1 Â” „
W * DELM DELM .
W * CON CON «„«
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN “‰
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON Ê
W * ADV ADV,GENR,SIM ·«»œ
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,COM,GEN ⁄—’Â Â«Ì
W * ADJ ADJ,SIM êÊ‰«êÊ‰
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,SING,COM ”Ì«” 
W * CON CON Ê
W * N N,SING,COM ›—Â‰ê
W * DELM DELM °
W * DET DET «Ì‰
W * N N,PL,TIME —Ê“Â«
W * N N,SING,COM,GEN ‰ﬁ‘
W * ADJ ADJ,SIM,INDF ç‘„êÌ—Ì
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * ADV ADV,GENR,SIM œÌê—
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM ÕÌ— 
W * V V,PRS,NEG,1 ‰„Ì ‘Ê„
W * DELM DELM .
W * CON CON «„«
W * N N,SING,COM,GEN «Õ”«”
W * N N,SING,COM,GEN €—Ê—
W * ADJ ADJ,SIM „·Ì
W * V V,PRS,POS,1 „Ì ﬂ‰„
W * CON CON Ê
W * PRO PRO,DEMO,SING «Ì‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN Õ”«»
W * P P »Â
W * N N,SING,COM —”„Ì 
W * N N,SING,NFL,GEN ‘‰«Œ ‰
W * ADJ ADJ,SIM,GEN „ﬂ——
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,PL,COM,GEN ’Õ‰Â Â«Ì
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * V V,PRS,POS,1 „Ì œ«‰„
W * DELM DELM .
W * IF IF «ê—
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM „Ê›ﬁÌ 
W * DELM DELM °
W * N N,SING,COM,GEN œ—Ì«› 
W * N N,SING,COM,GEN ‰‘«‰
W * N N,SING,COM,GEN ”—œ«—
W * N N,SING,COM Â‰—
W * CON CON Ê
W * N N,SING,COM «œ»Ì« 
W * DELM DELM ‹
W * RA RA —«
W * P P »Â
W * N N,SING,COM,AFF,2 Åœ— 
W * P P «“
W * N N,SING,COM,GEN ÿ—›
W * N N,PL,COM ›—«‰”ÊÌÂ«
W * CON CON Â„
W * P P »Â
W * N N,SING,COM Õ”«»
W * V V,SUB,POS,4 »Ì«Ê—Ì„
W * DELM DELM °
W * N N,SING,GR,GEN Œ«‰Ê«œÂ
W * N N,SING,PR „Œ„·»«›
W * P P œ—
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME,GEN „«Â
W * ADJ ADJ,SIM ê–‘ Â
W * P P »Â
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN „Ê›ﬁÌ 
W * ADJ ADJ,SIM,GEN „Â„
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * N N,SING,COM œ” 
W * V V,PA,NAR,POS,6 Ì«› Â
W * DELM DELM .
W * ADV ADV,I ¬Ì«
W * N N,SING,COM,AFF,2 Åœ— 
W * CON CON Â„
W * P P «“
W * DET DET «Ì‰
W * N N,PL,COM „Ê›ﬁÌ Â«
W * ADJ ADJ,SIM ŒÊ‘Õ«·
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM ø
W * PRO PRO,personal,SING,3 «Ê
W * P P »Â
W * PRO PRO,personal,PL,1 „«
W * P P œ—
W * N N,PL,LOC ﬂ·«”Â«
W * V V,PA,NAR,POS,3 ¬„ÊŒ Â
W * CON CON ﬂÂ
W * N N,SING,COM,AFF,4 Êﬁ „«‰
W * RA RA —«
W * N N,SING,COM,GEN ’—›
W * N N,SING,NFL,GEN ‘„—œ‰
W * N N,PL,COM ÃÊ«Ì“
W * V V,SUB,NEG,4 ‰ﬂ‰Ì„
W * DELM DELM .
W * CON CON «„«
W * P P »Â
W * PRO PRO,personal,PL,1 „«
W * ADV ADV,GENR,SIM „œ«„
W * V V,PRS,POS,3 „Ì ¬„Ê“œ
W * CON CON ﬂÂ
W * IF IF «ê—
W * QUA QUA,GEN Â„Â
W * DET DET «Ì‰
W * N N,PL,COM ﬂ«—Â«
W * N N,SING,COM »«⁄À
W * V V,SUB,POS,3 ‘Êœ
W * N N,SING,GR,GEN Œ«‰Ê«œÂ
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM,INDF –—Â «Ì
W * P P œ—
W * N N,SING,COM,GEN ”—‰Ê‘ 
W * N N,SING,GR,GEN „· 
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ì«
W * N N,SING,COM,GEN ›—Â‰ê
W * N N,SING,COM »‘—
W * N N,SING,COM  «ÀÌ—
W * V V,SUB,POS,3 »ê–«—œ
W * DET DET ¬‰
W * N N,SING,COM Êﬁ 
W * PRO PRO,personal,PL,1 „«
W * V V,AUX,NIN,POS »«Ì” Ì
W * N N,SING,COM,GEN «Õ”«”
W * N N,SING,COM „Ê›ﬁÌ 
W * V V,SUB,POS,4 ﬂ‰Ì„
W * DELM DELM .
W * ADV ADV,I ç—«
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * P P œ—
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR ﬂ—œ” «‰
W * ADJ ADJ,INO ”«Œ Â
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM ø
W * CON CON Ê
W * N N,SING,COM,GEN «ÌœÂ
W * ADJ ADJ,SIM,GEN «Ê·ÌÂ
W * N N,SING,COM ›Ì·„
W * P P «“
W * ADV ADV,I ﬂÃ«
W * V V,PA,SIM,POS,3 ¬„œ
W * DELM DELM ø
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN ﬁ»·Ì
W * PRO PRO,personal,SING,1 „‰
W * P P œ—
W * N N,SING,LOC,PR  Â—«‰
W * ADJ ADJ,INO ”«Œ Â
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM,INDF »Œ‘Ì
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR ﬂ—œ” «‰
W * CON CON ‰Ì“
W * N N,SING,COM,INDF »Œ‘Ì
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN »⁄œÌ
W * PRO PRO,personal,SING,1 „‰
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM,GEN êÊ‘Â
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM « ›«ﬁ
W * V V,PRS,POS,3 „Ì «› œ
W * DELM DELM .
W * PRO PRO,personal,SING,1 „‰
W * P P,GEN »—«Ì
W * N N,SING,NFL,GEN ”«Œ ‰
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * P P »Â
W * N N,PL,COM,GEN Ã«Â«Ì
W * ADJ ADJ,SIM,INDF „Œ ·›Ì
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,SING,LOC,PR »·Êç” «‰
W * CON CON ‰Ì“
W * N N,SING,COM ”›—
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,1 »Êœ„
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN ”›—
W * N N,SING,LOC,PR ﬂ—œ” «‰
W * N N,SING,COM,AFF,1 Åœ—„
W * N N,SING,COM,GEN Â„—«Â
W * PRO PRO,personal,SING,1 „‰
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * PRO PRO,personal,PL,1 „«
W * P P «“
W * N N,SING,COM,GEN œ·
W * N N,PL,LOC,GEN ﬂÊ—Â —«ÂÂ«Ì
W * ADJ ADJ,SIM ”Œ 
W * N N,SING,COM ⁄»Ê—
W * V V,PA,PRG,POS,4 „Ì ﬂ—œÌ„
W * CON CON Ê
W * P P »«
W * N N,SING,NFL,GEN œÌœ‰
W * QUA QUA Â—
W * N N,SING,COM,INDF çÌ“Ì
W * N N,SING,COM,AFF,1 Åœ—„
W * N N,SING,COM,GEN Ì«œ
W * N N,PL,COM,INDF ”ÊéÂ Â«ÌÌ
W * V V,PA,PRG,POS,3 „Ì «› «œ
W * CON CON ﬂÂ
W * V V,PA,PRG,POS,3 „Ì  Ê«‰” 
W * N N,SING,COM  »œÌ·
W * P P »Â
W * N N,SING,COM ›Ì·„
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * P P «“
W * N N,SING,COM,GEN »Ì‰
W * N N,PL,COM,INDF ﬁ’Â Â«ÌÌ
W * CON CON ﬂÂ
W * N N,SING,COM,AFF,1 Åœ—„
W * N N,SING,COM  ⁄—Ì›
W * V V,PA,SIM,POS,3 ﬂ—œ
W * PRO PRO,personal,SING,1 „‰
W * DET DET «Ì‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * RA RA —«
W * V V,PA,SIM,POS,1 Å”‰œÌœ„
W * DELM DELM .
W * N N,SING,COM,GEN œ«” «‰
W * N N,PL,COM,GEN „⁄·„Â«Ì
W * ADJ ADJ,SIM,GEN ¬Ê«—Â
W * N N,SING,NUM Ìﬂ
W * N N,SING,LOC,GEN „œ—”Â
W * N N,SING,COM »„»«—«‰
W * MORP MORP,MADJ ‘œÂ
W * RA RA —«
W * CON CON ﬂÂ
W * N N,PL,COM,GEN  Œ Â Â«Ì
W * ADJ ADJ,SIM,GEN ”Ì«Â
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM ﬂÊ·
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * CON CON Ê
W * ADV ADV,GENR,SIM œ—»Â œ—
W * P P »Â
W * N N,SING,COM,GEN œ‰»«·
W * N N,SING,COM œ«‰‘ ¬„Ê“
W * V V,PRS,POS,6 „Ì ê—œ‰œ
W * CON CON Ê
W * V V,PRS,NEG,6 ‰„Ì Ì«»‰œ
W * DELM DELM .
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM ”Ì»
W * DELM DELM "
W * CON CON ﬂÂ
W * ADV ADV,GENR,CMPR »Ì‘ —
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,LOC Œ«‰Â
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,LOC ﬂÊçÂ
W * ADJ ADJ,INO ”«Œ Â
W * V V,PA,SIM,POS,3 ‘œ
W * ADV ADV,I çÿÊ—
W * P P »Â
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN Å—Êœ«ﬂ‘‰
W * ADJ ADJ,CMPR »“—ê —
W * V V,PA,SIM,POS,2 —”ÌœÌ
W * DELM DELM ø
W * QUA QUA Â—
W * N N,SING,COM,INDF ”ÊéÂ «Ì
W * N N,SING,COM,GEN ”«Œ «—
W * ADJ ADJ,SIM,GEN Œ«’
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * V V,PRS,POS,3 „Ì ÿ·»œ
W * DELM DELM .
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM ”Ì»
W * DELM DELM "
W * P P »Â
W * N N,SING,COM,GEN Å—Êœ«ﬂ‘‰
W * ADJ ADJ,CMPR,INDF »“—ê —Ì
W * N N,SING,COM «Õ Ì«Ã
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * CON CON Ê
W * V V,PA,PRG,NEG,3 ‰„Ì ‘œ
W * ADV ADV,GENR,EXM „À·«
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM  Œ Â ”Ì«Â
W * DELM DELM "
W * RA RA —«
W * P P »«
W * N N,SING,NUM ”Â
W * N N,SING,NUM çÂ«—
W * N N,SING,COM »«“Ìê—
W * V V,PA,SIM,POS,3 ”«Œ 
W * DELM DELM .
W * CON CON ⁄·«ÊÂ »—¬‰
W * PRO PRO,personal,SING,1 „‰
W * P P œ—
W * PRO PRO,R,AFF,1 ŒÊœ„
W * N N,SING,TIME »⁄œ
W * P P «“
W * DET DET ¬‰
W * QUA QUA Â„Â
W * N N,SING,COM,INDF «” ﬁ»«·Ì
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM ”Ì»
W * DELM DELM "
W * P P œ—
W * N N,SING,COM œ‰Ì«
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,COM,GEN «‰—éÌ
W * ADJ ADJ,CMPR,INDF »Ì‘ —Ì
W * V V,PA,SIM,POS,1 œ«‘ „
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN «‰—éÌ
W * ADJ ADJ,SIM œ—Ê‰Ì
W * N N,SING,COM,GEN œ‰»«·
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN —«Â
W * ADJ ADJ,SIM Œ—ÊÃÌ
W * V V,PA,PRG,POS,3 „Ì ê‘ 
W * DELM DELM .
W * P P œ—
W * N N,SING,COM ›Ì·„
W * DELM DELM °
W * N N,SING,COM,GEN ‰«„
W * N N,SING,LOC,PR Õ·»çÂ
W * ADJ ADJ,INO ‘‰ÌœÂ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,LOC,PR Õ·»çÂ
W * V V,PRE,ADVC,3 ﬂÃ«” 
W * CON CON Ê
W * N N,SING,COM,INDF »„»«—«‰Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM ›Ì·„
W * ADJ ADJ,INO ê› Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * ADV ADV,I çêÊ‰Â
W * N N,SING,COM « ›«ﬁ
W * V V,PA,SIM,POS,3 «› «œ
W * DELM DELM ø
W * N N,SING,LOC,PR Õ·»çÂ
W * N N,SING,NUM Ìﬂ
W * N N,SING,LOC,GEN ‘Â—
W * ADJ ADJ,SIM „—“Ì
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,LOC,PR ⁄—«ﬁ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬂ‰«—
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SIM Ê«ﬁ⁄
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM .
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,LOC,PR ⁄—«ﬁ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ”—ﬂÊ»
W * N N,PL,COM,GEN ﬂ—œÂ«Ì
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,LOC,PR ⁄—«ﬁ
W * P P «“
W * N N,SING,COM,GEN »„»«—«‰
W * ADJ ADJ,SIM ‘Ì„Ì«ÌÌ
W * P P,GEN ⁄·ÌÂ
W * DET DET ¬‰
W * N N,SING,LOC ‘Â—
W * N N,SING,COM «” ›«œÂ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM  Œ Â ”Ì«Â
W * DELM DELM "
W * P P,GEN »Ì‰
W * N N,SING,COM,GEN „—“
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR ⁄—«ﬁ
W * CON CON Ê
W * P P œ—
W * N N,PL,COM,GEN ÕÊ«·Ì
W * N N,SING,LOC,PR Õ·»çÂ
W * ADJ ADJ,INO ”«Œ Â
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM °
W * N N,SING,COM,INDF Ã«ÌÌ
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM Â‰Ê“
W * N N,PL,COM,GEN „Ì‰Â«Ì
W * N N,SING,COM,GEN ﬂ«—
W * ADJ ADJ,INO ê–«‘ Â
W * MORP MORP,MADJ,GEN ‘œÂ
W * N N,SING,COM,GEN œÊ—«‰
W * N N,SING,COM Ã‰ê
W * N N,SING,COM Å«ﬂ”«“Ì
W * V V,PA,NAR,NEG,6 ‰‘œÂ «‰œ
W * CON CON Ê
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM „‘ﬂ·« 
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM „»«œ«
W * P P,GEN —ÊÌ
W * N N,SING,COM „Ì‰
W * V V,SUB,POS,4 »—ÊÌ„
W * CON CON Ê
W * ADV ADV,GENR,TIME Â„Ê«—Â
W * P P «“
W * N N,PL,COM,GEN «ÿ·«⁄« 
W * N N,PL,LOC —Ê” «∆Ì«‰
W * P P,GEN »—«Ì
W * ADJ ADJ,SIM «„‰
W * N N,SING,NFL,GEN »Êœ‰
W * N N,PL,COM,INDF “„Ì‰Â«ÌÌ
W * CON CON ﬂÂ
W * P P,GEN —ÊÌ
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM —«Â
W * V V,PA,PRG,POS,4 „Ì —› Ì„
W * N N,SING,COM «” ›«œÂ
W * V V,PA,PRG,POS,4 „Ì ﬂ—œÌ„
W * DELM DELM .
W * ADV ADV,I ¬Ì«
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * CON CON œ—⁄Ì‰ Õ«·
W * N N,SING,COM,GEN ﬁ’Â
W * N N,PL,COM ‰”·Â«
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * DELM DELM ø
W * PS PS »·Â
W * DELM DELM .
W * P P œ—
W * N N,SING,COM ›Ì·„
W * N N,SING,NUM ”Â
W * N N,SING,COM ‰”·
W * N N,SING,COM „‘«ÂœÂ
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM .
W * N N,SING,NUM,INDF ÌﬂÌ
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM ÃÊ«‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM,GEN »«—Ê—Ì
W * V V,PRE,PROC,3 ¬‰Â«” 
W * CON CON «„«
W * CON CON «“¬‰ Ã«ﬂÂ
W * N N,PL,COM,GEN ‰”·Â«Ì
W * ADJ ADJ,SIM ê–‘ Â
W * P P,GEN »—«Ì
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADV ADV,GENR,CMPR ﬂ„ —
W * N N,SING,COM,INDF ﬂ«—Ì
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM ‰”·
W * ADJ ADJ,SIM „Ã»Ê—
W * V V,PRE,SIM «” 
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ê–—«‰
W * QUA QUA Â—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM,GEN “‰œêÌ
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * N N,PL,COM,GEN ﬂ«—Â«Ì
W * ADJ ADJ,SIM Œÿ—‰«ﬂ
W * N N,SING,COM œ” 
W * V V,SUB,POS,3 »“‰œ
W * CON CON Ê
W * CON CON «ê—çÂ
W * ADJ ADJ,SIM „«Ì·
W * V V,PRE,SIM «” 
W * V V,SUB,POS,3 »Ì«„Ê“œ
W * CON CON «„«
W * N N,SING,COM,GEN «„ﬂ«‰
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM .
W * ADV ADV,GENR,ORD œÊ„
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM „Ì«‰Ì
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,PL,COM „⁄·„Â«
W * DELM DELM .
W * PRO PRO,DEMO,PL ¬‰Â«
W * V V,PRS,POS,6 „Ì ﬂÊ‘‰œ
W * P P »Â
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM ê–‘ Â
W * CON CON Ê
W * ADJ ADJ,SIM ¬Ì‰œÂ
W * P P «“
W * N N,SING,COM œ«‰‘
W * CON CON Ê
W * N N,SING,COM,GEN  Ã—»Â
W * PRO PRO,R,XOD ŒÊœ
W * V V,SUB,POS,6 »Ì«„Ê“‰œ
W * CON CON «„«
W * ADJ ADJ,SIM „Ê›ﬁ
W * V V,PRS,NEG,6 ‰„Ì ‘Ê‰œ
W * CON CON Ê
W * ADV ADV,GENR,ORD ”Ê„
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM ê–‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÕÊ’·Â
W * N N,SING,COM êÊ‘
W * N N,SING,NFL œ«œ‰
W * P P »Â
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM „Ì«‰Ì
W * RA RA —«
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM .
W * N N,SING,COM,GEN “„«‰
W * N N,SING,COM,AFF,6 ¬„Ê“‘‘«‰
W * P P,GEN »—«Ì
W * N N,SING,COM  €ÌÌ—
W * DELM DELM °
W * ADJ ADJ,INO ê–‘ Â
W * DELM DELM .
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM,GEN —«Â
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * V V,PRS,POS,6 „Ì —Ê‰œ
W * DELM DELM .
W * N N,PL,COM,GEN Œ«ÿ—« 
W * ADJ ADJ,SIM  ·Œ
W * DELM DELM °
W * N N,SING,COM,GEN Õ«›ŸÂ
W * ADJ ADJ,SIM,GEN Ã„⁄Ì
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * V V,PRS,POS,3 „Ì ¬“«—œ
W * CON CON Ê
W * N N,SING,COM,GEN —«Â
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * V V,PRS,POS,3 „Ì —Êœ
W * DELM DELM .
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM ê–‘ Â
W * ADJ ADJ,CMPR »Ì‘ —
W * P P «“
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM „Ì«‰Ì
W * CON CON Ê
W * N N,SING,COM,GEN ‰”·
W * ADJ ADJ,SIM ÃÊ«‰
W * ADJ ADJ,SIM ‰«”ÌÊ‰«·Ì” 
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P »Â
W * N N,SING,ORD,GEN ¬Œ—
W * N N,SING,COM,AFF,6 ⁄„—‘«‰
W * V V,PA,NAR,POS,6 —”ÌœÂ «‰œ
W * CON CON Ê
W * ADV ADV,GENR,SIM œ—” 
W * ADV ADV,GENR,EXM,GEN „À·
W * N N,SING,GR,INDF ê·Â «Ì
W * P P «“
W * N N,PL,COM „«ÂÌ Â«
W * P P œ—
W * N N,SING,COM,GEN «ﬁÌ«‰Ê”
W * ADJ ADJ,SIM ¬—«„
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM „—ê
W * N N,SING,COM,GEN —«ÂÌ
W * N N,SING,LOC,GEN “«œê«Â
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM °
W * DET DET «Ì‰
W * N N,PL,COM ÅÌ—„—œÂ«
W * CON CON ‰Ì“
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,LOC,PR ⁄—«ﬁ
W * V V,PRS,POS,6 »—„Ì ê—œ‰œ
W * CON CON  «
W * DET DET Â„«‰
W * N N,SING,COM,INDF Ã«ÌÌ
W * CON CON ﬂÂ
W * ADJ ADJ,INO “«œÂ
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * V V,SUB,POS,6 »„Ì—‰œ
W * DELM DELM .
W * V V,PRS,POS,6 „Ì —Ê‰œ
W * DELM DELM .
W * SUBJ SUBJ !!!
W * N N,SING,LOC —Êœ
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM ...
W * N N,SING,COM Œ«ﬂ
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
