Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,COM ﬂ‰‹œÊ
W * P P »«
W * N N,SING,COM,INDF „ÕÌÿÌ
W * ADJ ADJ,SIM “Ì»«
W * CON CON Ê
W * ADJ ADJ,SIM  „Ì“
W * CON CON Ê
W * N N,PL,COM,GEN €–«Â«Ì
W * ADJ ADJ,SIM,GEN ŒÊ‘„“Â
W * ADJ ADJ,SIM «Ì—«‰Ì
W * ADJ ADJ,SIM,GEN ¬„«œÂÒ
W * N N,SING,COM Å–Ì—«ÌÌ
W * P P «“
W * PRO PRO,personal,PL,2 ‘„«
W * CON CON Ê
W * N N,PL,COM,AFF,5 ⁄“Ì“«‰ «‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,LOC,GEN —” Ê—«‰
W * N N,SING,LOC ﬂ‰œÊ
W * P P œ—
W * N N,SING,LOC,PR ·‰œ‰
W * N N,SING,COM,GEN «—“‘
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM »«—
W * N N,SING,COM  Ã—»Â
W * N N,SING,NFL ﬂ—œ‰
W * RA RA —«
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * DELM DELM #
W * N N,PL,TIME,GEN «Ì«„
W * N N,SING,DAY,GEN «—»⁄Ì‰
W * N N,SING,SURN,GEN Õ÷— 
W * N N,SING,PR ”Ìœ«·‘Âœ«¡
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * DELM DELM #
W * SUBJ SUBJ !!!
W * OH OH «Ì
W * N N,SING,COM ç—Œ
W * V V,PRE,ADJC,2 €«›·Ì
W * CON CON ﬂÂ
W * DET DET,I çÂ
W * N N,SING,COM »Ìœ«œ
W * V V,PA,NAR,POS,2 ﬂ—œÂ «Ì
W * DELM DELM °
W * CON CON,P Ê“
W * N N,SING,COM ﬂÌ‰
W * N N,PL,COM çÂ Â«
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ” „ ¬»«œ
W * V V,PA,NAR,POS,2 ﬂ—œÂ «Ì
W * DELM DELM °
W * OH OH «Ì
W * N N,SING,COM,GEN “«œÂ Ì
W * N N,SING,PR “Ì«œ
W * ADJ ADJ,INO,NEG ‰ﬂ—œÂ
W * V V,PRE,SIM «” 
W * QUA QUA ÂÌç
W * N N,SING,COM ê«Â
W * N N,SING,PR ‰„—Êœ
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM ⁄„·
W * CON CON ﬂÂ
W * PRO PRO,personal,SING,2  Ê
W * ADJ ADJ,SIM ‘œ«œ
W * V V,PA,NAR,POS,2 ﬂ—œÂ «Ì
W * DELM DELM °
W * N N,SING,COM,GEN ﬂ«„
W * N N,SING,PR Ì“Ìœ
W * V V,PA,NAR,POS,2 œ«œÂ «Ì
W * P P «“
W * N N,SING,NFL,GEN ﬂ‘ ‰
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * DELM DELM °
W * V V,IMP,POS,2 »‰ê—
W * N N,SING,COM ﬂÂ
W * RA RA —«
W * P P »Â
W * N N,SING,COM ﬁ ·
W * CON CON ﬂÂ
W * ADJ ADJ,SIM œ·‘«œ
W * V V,PA,NAR,POS,2 ﬂ—œÂ «Ì
W * DELM DELM #
W * N N,SING,PR,GEN „Õ ‘„
W * N N,SING,PR ﬂ«‘«‰Ì
W * DELM DELM #
