Sub * SUBJ SUBJ !«„‰Ì Ì!
Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—
W * ADJ ADJ,SIM „Õ —„
W * ADV ADV,GENR,TIME ê«ÂÌ
W * P P œ—
W * N N,PL,COM,GEN ”Œ‰«‰
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * N N,PL,COM,INDF „‰«”» Â«ÌÌ
W * N N,SING,COM ”Œ‰
W * P P «“
W * N N,SING,COM,GEN ‰”» 
W * N N,SING,COM œÌ‰
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * P P »Â
W * N N,SING,COM „Ì«‰
W * V V,PRS,POS,6 „Ì ¬Ê—‰œ
W * P P «“
W * N N,SING,COM Ã„·Â
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * P P œ—
W * N N,SING,COM,GEN Ã„⁄
W * N N,PL,COM,GEN œ«‰‘ÃÊÌ«‰
W * N N,SING,LOC,PR „‘Âœ
W * V V,PA,SIM,POS,6 ›—„Êœ‰œ
W * DELM DELM :
W * N N,SING,COM ¬“«œÌ
W * CON CON Ê
W * N N,SING,COM œÌ‰
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * PRO PRO,REC ÌﬂœÌê—
W * V V,PRS,NEG,6 ‰Ì” ‰œ
W * DELM DELM .
W * N N,PL,COM,INDF «›—«œÌ
W * CON CON ﬂÂ
W * V V,PRS,POS,6 „Ì êÊÌ‰œ
W * N N,SING,COM ¬“«œÌ
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM œÌ‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,COM œÌ‰
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM ¬“«œÌ
W * DELM DELM °
W * N N,SING,COM,GEN «‘ »«Â
W * ADJ ADJ,SIM,INDF »“—êÌ
W * ADJ ADJ,SIM „— ﬂ»
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM .
W * N N,SING,COM,GEN —Ê‰œ
W * N N,SING,COM,GEN  «—ÌŒ
W * ADJ ADJ,SIM »‘—Ì
W * N N,SING,COM,INDF ÿÊ—Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * IF IF «ê—
W * N N,SING,PR,GEN Œœ«Ì
W * ADJ ADJ,SIM ‰«ŒÊ«” Â
W * P P »«
W * N N,SING,COM,GEN œÌœ
W * ADJ ADJ,SIM €·ÿ
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM ‰ ÌÃÂ
W * V V,SUB,POS,4 »—”Ì„
W * CON CON ﬂÂ
W * N N,SING,COM œÌ‰
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * ADJ ADJ,SIM ‰«”«“ê«—
W * V V,PRS,POS,6 Â” ‰œ
W * N N,SING,COM œÌ‰
W * P P «“
W * N N,SING,COM,GEN ’›ÕÂ
W * N N,SING,COM,GEN ÕÌ« 
W * N N,SING,COM »‘—
W * N N,SING,COM Õ–›
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—
W * ADJ ADJ,SIM „Õ —„
W * PRO PRO,INDF,SING ç‰Ì‰
W * N N,SING,COM «·ﬁ«¡
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON ﬂÂ
W * N N,SING,COM ¬“«œÌ
W * CON CON Ê
W * N N,SING,COM œÌ‰
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN „›ÂÊ„
W * ADJ ADJ,SIM „ ›«Ê 
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN „›ÂÊ„
W * ADJ ADJ,SIM »—Ê‰ œÌ‰Ì
W * V V,PRE,SIM «” 
W * CON CON Ê
W * DET DET «Ì‰
W * DET DET Â„«‰
W * N N,SING,COM œÊê«‰êÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,PL,COM «—ÊÅ«∆Ì«‰
W * P P »«
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,SIM „Ê«ÃÂ
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN –Â‰
W * N N,SING,COM,GEN ‘‰Ê‰œÂ
W * N N,SING,COM,GEN ﬂ·«„
W * N N,SING,COM —∆Ì” Ã„ÂÊ—
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM »—œ«‘ 
W * N N,SING,COM ‘ﬂ·
W * V V,PRS,POS,3 „Ì êÌ—œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Ã«„⁄Â
W * PRO PRO,personal,PL,1 „«
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM,GEN «‰ Â«Ì
W * N N,PL,COM,GEN ﬁ—Ê‰
W * ADJ ADJ,SIM Ê”ÿÌ
W * P P »Â
W * N N,SING,COM ”—
W * V V,PRS,POS,3 „Ì »—œ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ¬” «‰Â
W * N N,SING,COM Ê—Êœ
W * P P »Â
W * N N,SING,COM,GEN ÃÂ«‰
W * ADJ ADJ,SIM ·Ì»—«·
W * DELM DELM °
W * ADJ ADJ,SIM,GEN ê—› «—
W * N N,PL,COM,INDF —ÊÕ«‰ÌÊ‰Ì
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM ⁄·„
W * CON CON Ê
W * N N,SING,COM ¬“«œÌ
W * V V,PRE,ADJC,6 „Œ«·›‰œ
W * DELM DELM .
W * ADV ADV,I ¬Ì«
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * V V,AUX,NIN,NEG ‰»«Ìœ
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,COM,GEN «·ﬁ«Ì
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,GEN –Â‰Ì 
W * ADJ ADJ,SIM,INDF Œ·«›Ì
W * N N,SING,COM,GEN Õ”«”Ì 
W * ADJ ADJ,CMPR,INDF »Ì‘ —Ì
W * P P »Â
W * N N,SING,COM Œ—Ã
W * V V,SUB,POS,6 »œÂ‰œ
W * DELM DELM ø
W * ADV ADV,I ¬Ì«
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF –Â‰Ì Ì
W * P P »«
W * N N,SING,COM,GEN Ê«ﬁ⁄Ì 
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM,GEN Ã«„⁄Â
W * PRO PRO,personal,PL,1 „«
W * V V,PRS,POS,3 „Ì ŒÊ«‰œ
W * DELM DELM ø
W * DELM DELM !
W * N N,PL,ORD,GEN «Ê«Ì·
W * N N,SING,COM «‰ﬁ·«»
W * CON CON ﬂÂ
W * QUA QUA »—ŒÌ
W * N N,PL,COM ‰«„Õ—„«‰
W * P P »«
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,COM «‰ﬁ·«»
W * N N,SING,COM «’—«—
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * N N,SING,COM,GEN ﬂ·„Â
W * ADJ ADJ,SIM œ„Êﬂ—« Ìﬂ
W * P P »Â
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM «”·«„Ì
W * ADJ ADJ,SIM «÷«›Â
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM °
W * N N,SING,PR «„«„
W * DET DET «Ì‰
W * N N,SING,COM «’—«—
W * RA RA —«
W * N N,SING,COM «Â«‰ 
W * P P »Â
W * N N,SING,COM «”·«„
W * V V,PA,SIM,POS,6 œ«‰” ‰œ
W * CON CON Ê
W * V V,PA,SIM,POS,6 ›—„Êœ‰œ
W * DELM DELM :
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Â„
W * N N,SING,COM,AFF,3 „⁄‰«Ì‘
W * RA RA —«
W * V V,PRS,POS,4 „Ì ›Â„Ì„
W * CON CON ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,GR „· 
W * N N,SING,COM —√Ì
W * V V,SUB,POS,6 »œÂ‰œ
W * DELM DELM .
W * PRO PRO,DEMO,PL «Ì‰Â«
W * RA RA —«
W * ADJ ADJ,SIM ﬁ»Ê·
W * V V,PRS,POS,4 œ«—Ì„
W * CON CON «„«
W * DET DET ¬‰
W * N N,SING,COM,AFF,3 œ„ﬂ—« Ìﬂ‘
W * RA RA —«
W * DELM DELM °
W * ADV ADV,GENR,SIM Õ Ì
W * N N,SING,COM,GEN ÅÂ·ÊÌ
W * N N,SING,COM,AFF,3 «”·«„‘
W * V V,SUB,POS,5 »ê–«—Ìœ
W * DELM DELM °
W * PRO PRO,personal,PL,1 „«
W * ADJ ADJ,SIM ﬁ»Ê·
W * V V,PRS,NEG,4 ‰œ«—Ì„
W * P P,GEN »—«Ì
W * DET DET «Ì‰
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM «Â«‰ 
W * P P »Â
W * N N,SING,COM «”·«„
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,PL,2 ‘„«
W * DET DET «Ì‰
W * RA RA —«
W * N N,SING,COM,AFF,3 ÅÂ·ÊÌ‘
W * V V,PRS,POS,5 „Ì ê–«—Ìœ
W * N N,SING,COM,AFF,3 „⁄‰«Ì‘
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM «”·«„
W * ADJ ADJ,SIM œ„ﬂ—« Ìﬂ
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM Õ«·
W * CON CON ¬‰ﬂÂ
W * P P «“
W * QUA QUA,GEN Â„Â
W * N N,PL,COM œ„ﬂ—«”ÌÂ«
W * ADJ ADJ,CMPR »«·« —
W * V V,PRE,SIM «” 
W * N N,SING,COM «”·«„
W * DELM DELM .
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ÃÂ 
W * PRO PRO,personal,PL,1 „«
W * PRO PRO,DEMO,SING «Ì‰
W * RA RA —«
W * ADJ ADJ,SIM ﬁ»Ê·
W * V V,PRS,NEG,4 ‰„Ì ﬂ‰Ì„
W * DELM DELM .
W * ADV ADV,GENR,SIM «’·«
W * PRO PRO,personal,PL,2 ‘„«
W * N N,SING,COM,GEN ÅÂ·ÊÌ
W * PRO PRO,DEMO,SING «Ì‰
W * V V,SUB,POS,5 »ê–«—Ìœ
W * DELM DELM .
W * ADV ADV,GENR,EXM,GEN „À·
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * V V,SUB,POS,5 »êÊ∆Ìœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * ADJ ADJ,SIM ⁄œ«· Ì
W * DELM DELM °
W * PRO PRO,DEMO,SING «Ì‰
W * N N,SING,COM  ÊÂÌ‰
W * P P »Â
W * N N,SING,COM «”·«„
W * V V,PRE,SIM «” 
W * P P,GEN »—«Ì
W * DET DET «Ì‰
W * CON CON ﬂÂ
W * N N,SING,COM ⁄œ«· 
W * N N,SING,COM,GEN „ ‰
W * N N,SING,COM «”·«„
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ÃÂ 
W * PRO PRO,DEMO,SING «Ì‰
W * RA RA —«
W * CON CON Â„
W * N N,SING,GR,GEN „· 
W * PRO PRO,personal,PL,1 „«
W * ADJ ADJ,SIM ﬁ»Ê·
W * V V,PA,SIM,NEG,6 ‰ﬂ—œ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ¬“«œÌ
W * CON CON Â„
W * N N,SING,COM „”∆·Â
W * PRO PRO,DEMO,SING Â„Ì‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM ÿÊ—
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON ﬂÂ
W * PRO PRO,personal,PL,1 „«
W * P P œ—
W * N N,SING,COM «”·«„
W * N N,SING,COM,INDF „›ÂÊ„Ì
W * P P »Â
W * N N,SING,COM,GEN «”„
W * N N,SING,COM ¬“«œÌ
W * ADJ ADJ,INO,NEG ‰œ«‘ Â
W * V V,SUB,POS,4 »«‘Ì„
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM „›ÂÊ„
W * ADV ADV,GENR,SIM  «“Â
W * P P,GEN Ê«—œ
W * N N,SING,COM ›—Â‰ê
W * ADJ ADJ,SIM «”·«„Ì
W * ADJ ADJ,INO ‘œÂ
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê
W * ADV ADV,GENR,TIME Õ«·«
W * N N,SING,COM «”·«„
W * N N,SING,COM,GEN œ‰»«·
W * N N,SING,COM,GEN ‰”» 
W * PRO PRO,R,XOD ŒÊœ
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM „›ÂÊ„
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN „›ÂÊ„
W * N N,SING,COM Õ—Ì 
W * N N,PL,TIME ﬁ—‰Â«
W * N N,SING,COM ÅÌ‘
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * N N,PL,COM «—ÊÅ«∆ÌÂ«
W * V V,SUB,POS,6 »›Â„‰œ
W * N N,SING,COM ¬“«œÌ
W * V V,PRE,PROC,3 çÌ” 
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN ›—Â‰ê
W * ADJ ADJ,SIM «”·«„Ì
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADV ADV,GENR,SIM « ›«ﬁ«
W * N N,SING,SURN «„«„
W * N N,SING,PR Œ„Ì‰Ì
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ¬“«œÌ
W * CON CON Â„
W * N N,SING,COM,GEN »Ì«‰
W * ADJ ADJ,SIM,INDF —Ê‘‰Ì
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON Ê
W * V V,PRS,POS,6 „Ì ›—„«Ì‰œ
W * DELM DELM ∫
W * N N,SING,COM ¬“«œÌ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ‰⁄„ 
W * ADJ ADJ,SIM,GEN »“—ê
W * ADJ ADJ,SIM «·ÂÌ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM ¬“«œÌ
W * RA RA —«
W * N N,SING,COM «”·«„
W * P P »Â
W * PRO PRO,personal,PL,1 „«
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,COM «”·«„
W * CON CON Â„
W * N N,SING,COM ¬“«œÌ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * CON CON «„«
W * N N,SING,COM,GEN ¬“«œÌ
W * N N,SING,COM »Ì »‰œÊ»«—Ì
W * ADV ADV,GENR,NEGG ‰Â
W * DELM DELM °
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM,GEN ¬“«œÌ
W * ADJ ADJ,SIM €—»Ì
W * V V,PRS,NEG,4 ‰„Ì ŒÊ«ÂÌ„
W * DELM DELM .
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM «”·«„
W * N N,SING,COM,GEN „”»»
W * N N,PL,COM ¬“«œÌÂ«
W * CON CON Ê
W * N N,SING,COM,GEN œ„Êﬂ—«”Ì
W * ADJ ADJ,SIM ÕﬁÌﬁÌ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN «” ﬁ·«·
W * N N,PL,LOC ﬂ‘Ê—Â«
W * RA RA —«
W * N N,SING,COM  ÷„Ì‰
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,GENR,TIME «„—Ê“
W * N N,SING,COM,GEN Ã«Ìê«Â
W * N N,PL,COM ¬“«œê«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON Ì⁄‰Ì
W * N N,SING,PR «„«„
W * DELM DELM °
W * N N,SING,COM ¬“«œÌ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN »” —
W * N N,SING,COM œÌ‰
W * CON CON Ê
W * ADJ ADJ,INO »—Œ«” Â
W * P P «“
W * N N,SING,COM œÌ‰
W * CON CON Ê
W * N N,SING,COM,GEN ⁄Ì‰
W * N N,SING,COM œÌ‰
W * V V,PRS,POS,6 „Ì œ«‰‰œ
W * CON CON Ê
W * ADV ADV,GENR,NEGG ‰Â
W * N N,SING,COM,INDF „›ÂÊ„Ì
W * ADJ ADJ,SIM Ãœ«
W * P P «“
W * N N,SING,COM œÌ‰
W * DELM DELM .
W * CON CON »⁄œ
W * N N,SING,SURN «„«„
W * N N,SING,PR Œ„Ì‰Ì
W * N N,SING,COM Â‘œ«—
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * DELM DELM :
W * V V,PRS,POS,6 „Ì ŒÊ«Â‰œ
W * N N,SING,COM,GEN ¬“«œÌ
W * PRO PRO,personal,PL,2 ‘„«
W * RA RA —«
W * P P »«
W * N N,SING,COM ¬“«œÌ
W * N N,SING,COM ”·»
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON Ê
W * N N,SING,COM,GEN ¬“«œÌ
W * ADJ ADJ,SIM ÕﬁÌﬁÌ
W * RA RA —«
W * P P «“
W * PRO PRO,personal,PL,2 ‘„«
W * V V,SUB,POS,6 »êÌ—‰œ
W * DELM DELM .
W * CON CON »‰«»—«Ì‰
W * N N,SING,COM,GEN „›ÂÊ„
W * N N,SING,COM ¬“«œÌ
W * P P «“
W * N N,SING,COM,GEN œÌœê«Â
W * N N,SING,PR «„«„
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON ﬂÂ
W * N N,SING,COM «”·«„
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,INDF çÌ“Ì
W * V V,PRE,SIM «” 
W * N N,SING,COM ¬“«œÌ
W * N N,SING,COM,GEN çÌ“
W * ADJ ADJ,SIM œÌê—
W * CON CON Ê
W * P P,GEN »Ì‰
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM,INDF  ÷«œÌ
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * IF IF «ê—
W * N N,SING,COM,INDF  ÷«œÌ
W * V V,PRS,POS,3 Â” 
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,GR,INDF ⁄œÂ «Ì
W * V V,PRS,POS,6 „Ì ŒÊ«Â‰œ
W * N N,SING,COM,GEN ¬“«œÌ
W * ADJ ADJ,SIM €—»Ì
W * CON CON Ê
W * N N,SING,COM »Ì »‰œÊ»«—Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN «”„
W * N N,SING,COM,GEN ¬“«œÌ
W * ADJ ADJ,SIM ÕﬁÌﬁÌ
W * P P »Â
W * N N,SING,GR „· 
W * N N,SING,COM  Õ„Ì·
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,PR «„«„
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM,GEN »Ì«‰
W * PRO PRO,R,XOD ŒÊœ
W * P P «“
W * N N,SING,COM ¬“«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN œ„Êﬂ—«”Ì
W * ADJ ADJ,SIM ÕﬁÌﬁÌ
W * N N,SING,COM ”Œ‰
W * P P »Â
W * N N,SING,COM „Ì«‰
W * V V,PA,NAR,POS,6 ¬Ê—œÂ «‰œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN  ⁄»Ì—
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM «”·«„
W * N N,SING,COM,GEN „”»»
W * N N,SING,COM ¬“«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN œ„Êﬂ—«”Ì
W * ADJ ADJ,SIM ÕﬁÌﬁÌ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * CON CON ﬂÂ
W * ADJ ADJ,INO ê› Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * N N,PL,COM,INDF «›—«œÌ
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * V V,PRE,ADJC,6 „⁄ ﬁœ‰œ
W * N N,SING,COM ¬“«œÌ
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM œÌ‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * PRO PRO,DEMO,PL «Ì‰Â«
W * DET DET,I çÂ
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM ø
W * ADV ADV,GENR,SIM «·» Â
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,PRE,SIM «” 
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * V V,SUB,POS,6 »«‘‰œ
W * CON CON ﬂÂ
W * N N,SING,COM œÌ‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM ¬“«œÌ
W * V V,SUB,POS,6 »œ«‰‰œ
W * DELM DELM °
W * PRO PRO,DEMO,PL «Ì‰Â«
W * DET DET Â„«‰
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * CON CON,DCOR ‰Â
W * ADJ ADJ,SIM «⁄ ﬁ«œÌ
W * P P »Â
W * N N,SING,COM œÌ‰
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON,DCOR ‰Â
W * N N,SING,COM,INDF «ÿ·«⁄Ì
W * P P «“
W * N N,PL,COM,GEN „»«‰Ì
W * ADJ ADJ,SIM,GEN ÕﬁÌﬁÌ
W * N N,SING,COM œÌ‰
W * DELM DELM .
W * N N,PL,COM,GEN —Ê‘Â«Ì
W * N N,SING,COM,GEN «„Å—Ì«·Ì”„
W * ADJ ADJ,SIM Œ»—Ì
W * DELM DELM _
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Õ«·
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,COM »Ì«‰
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,COM,GEN ŒÿÌ»
W * N N,SING,DAY,GEN Ã„⁄Â
W * N N,SING,LOC,PR  Â—«‰
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN —«Â
W * N N,SING,COM „ﬁ«»·Â
W * P P »«
W * N N,SING,COM,GEN «„Å—Ì«·Ì”„
W * ADJ ADJ,SIM Œ»—Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,SURN,GEN Ã‰«»
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * P P œ—
W * N N,PL,COM,GEN Œÿ»Â Â«Ì
W * N N,SING,COM,GEN ‰„«“Ã„⁄Â
W * DET DET «Ì‰
W * N N,SING,TIME Â› Â
W * N N,SING,COM,GEN »ÕÀ
W * ADJ ADJ,SIM,INDF „»”ÊÿÌ
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,PL,COM «»⁄«œ
W * CON CON Ê
W * N N,PL,COM,GEN —Ê‘Â«Ì
W * N N,SING,COM,GEN «„Å—Ì«·Ì”„
W * ADJ ADJ,SIM Œ»—Ì
W * N N,SING,COM ÿ—Õ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON Ê
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM „Ê—œ
W * N N,SING,COM  «—ÌŒçÂ
W * CON CON Ê
W * N N,SING,COM ¬„«—
W * CON CON Ê
W * N N,PL,COM,INDF «—ﬁ«„Ì
W * RA RA —«
W * N N,SING,COM «—«ÌÂ
W * V V,PA,SIM,POS,6 ‰„Êœ‰œ
W * CON CON Ê
W * N N,SING,COM ‰ ÌÃÂ
W * V V,PA,SIM,POS,6 ê—› ‰œ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN  Êÿ∆Â Â«Ì
W * ADJ ADJ,SIM,GEN «„—Ê“Ì‰
W * N N,SING,COM œ‘„‰
W * CON CON Ê
W * N N,PL,COM,GEN œ‘„‰«‰
W * ADJ ADJ,SIM,GEN ⁄„œÂ
W * PRO PRO,personal,PL,1 „«
W * P P,GEN  Ê”ÿ
W * ADJ ADJ,SUP »—‰œÂ  —Ì‰
W * CON CON Ê
W * ADJ ADJ,SUP „ÊÀ— —Ì‰
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,TIME —Ê“
W * CON CON Ì⁄‰Ì
W * P P,GEN  Ê”ÿ
W * N N,PL,COM,GEN ‘»ﬂÂ Â«Ì
W * ADJ ADJ,SIM Œ»—Ì
W * CON CON Ê
W * N N,SING,COM,GEN ÅŒ‘
W * N N,PL,COM,GEN «Œ»«—
W * ADJ ADJ,SIM „€—÷«‰Â
W * P P,GEN ⁄·ÌÂ
W * N N,SING,LOC ﬂ‘Ê—
W * CON CON Ê
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM ’Ê— 
W * V V,PRS,POS,3 „Ì Å–Ì—œ
W * DELM DELM .
W * N N,SING,COM,GEN «„Å—Ì«·Ì”„
W * ADJ ADJ,SIM Œ»—Ì
W * N N,SING,COM,INDF Ê«ﬁ⁄Ì Ì
W * ADJ ADJ,SIM «‰ﬂ«—‰«Å–Ì—
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADV ADV,GENR,SIM  ﬁ—Ì»«
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF ‘Œ’Ì
W * CON CON ﬂÂ
W * ADJ ADJ,SIM „Œ ’—
W * N N,SING,COM,INDF «ÿ·«⁄Ì
W * P P «“
W * N N,PL,COM «Ê÷«⁄
W * CON CON Ê
W * N N,PL,COM,GEN «ÕÊ«·
W * N N,SING,COM ÃÂ«‰
W * CON CON Ê
W * N N,PL,COM,GEN „”«Ì·
W * ADJ ADJ,SIM ”Ì«”Ì
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * V V,PRS,NEG,3 ‰„Ì  Ê«‰œ
W * ADJ ADJ,SIM,GEN „‰ﬂ—
W * DET DET «Ì‰
W * N N,SING,COM Ê«ﬁ⁄Ì 
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê·Ì
W * ADJ ADJ,SUP «’·Ì  —Ì‰
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * N N,SING,COM,GEN »ÕÀ
W * PRO PRO,personal,PL,1 „«
W * P P »«
W * N N,SING,SURN,GEN Ã‰«»
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Â«‘„Ì
