Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * CON CON Ê
W * ADV ADV,GENR,SIM »«·«Œ—Â
W * DELM DELM °
W * N N,PL,COM,GEN  √ÀÌ—« 
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ—Ê“Ì
W * P P œ—
W * N N,PL,COM,GEN ”—“„Ì‰Â«Ì
W * ADJ ADJ,SIM «‘€«·Ì
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM ›·”ÿÌ‰Ì«‰
W * ADV ADV,I çêÊ‰Â
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM ø
W * CON CON Ê
W * N N,SING,COM,GEN ‰ﬁ‘
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM Å‰Ã«Â
W * N N,SING,NUM Â“«—
W * N N,SING,COM ›·”ÿÌ‰Ì
W * P P œ—
W * N N,PL,LOC ﬂ„ÅÂ«
W * CON CON Ê
W * N N,PL,LOC,GEN «—œÊê«ÂÂ«Ì
W * N N,SING,COM,GEN Õ«‘ÌÂ
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON ﬂÂ
W * P P,GEN “Ì—
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,SING,PR Ì«”—
W * N N,SING,PR ⁄—›« 
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * ADJ ADJ,SIM „”·Õ
W * V V,PRS,POS,6 „Ì »«‘‰œ
W * P P œ—
W * N N,SING,COM ¬Ì‰œÂ
W * ADV ADV,I çêÊ‰Â
W * CON CON Ê
W * ADV ADV,I çÂ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM !
W * DELM DELM ø
W * DET DET «Ì‰
W * N N,PL,COM ”∆Ê«·Â«
W * CON CON Ê
W * N N,PL,NUM œÂÂ«
W * N N,SING,COM,GEN Å—”‘
W * ADJ ADJ,SIM œÌê—
W * DELM DELM °
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ”Ê
W * N N,SING,COM,GEN ‰‘«‰ê—
W * N N,SING,COM,GEN ⁄Ÿ„ 
W * N N,SING,COM Ê«ﬁ⁄Â
W * CON CON Ê
W * N N,PL,COM,GEN ÕÊ«œÀ
W * ADJ ADJ,SIM ﬂ‰Ê‰Ì
W * P P œ—
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * ADJ ADJ,SIM œÌê—
W * N N,SING,COM,INDF ‰ê«ÂÌ
W * P P »Â
W * N N,PL,COM,GEN «À—« 
W * ADJ ADJ,SIM „À» 
W * CON CON Ì«
W * ADJ ADJ,SIM,GEN „‰›Ì
W * N N,SING,COM,GEN ¬Ì‰œÂ
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * N N,SING,COM ‰„Êœ«—
W * V V,PRS,POS,3 „Ì ”«“œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM “ÊœÌ
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * N N,SING,LOC,PR Œ«Ê—„Ì«‰Â
W * RA RA —«
W * V V,AUX,FEA,POS,3 ›—«ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * N N,SING,COM Ê«ﬁ⁄Ì 
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,LOC,PR ·»‰«‰
W * ADV ADV,GENR,TIME «Ì‰ﬂ
W * CON CON Ê
W * N N,SING,COM,GEN »«—
W * ADJ ADJ,SIM œÌê—
W * PRO PRO,R,XOD ŒÊœ
W * CON CON Ê
W * N N,SING,LOC,PR Œ«Ê—„Ì«‰Â
W * RA RA —«
W * P P »Â
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ‰ﬁÿÂ
W * N N,SING,COM,GEN ⁄ÿ›
W * ADJ ADJ,SIM  «—ÌŒÌ
W * ADJ ADJ,INO »—œÂ
W * CON CON Ê
W * ADJ ADJ,INO —”«‰ÌœÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM ⁄»Ê—
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * P P œ—
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * N N,SING,COM ”ÊÌ
W * DELM DELM °
W * N N,SING,COM ÊÕœ 
W * DELM DELM °
W * N N,SING,COM ”«“‰œêÌ
W * DELM DELM °
W * N N,SING,COM ¬“«œÌ
W * CON CON Ê
W * N N,SING,COM «” ﬁ·«·
W * CON CON Ê
W * CON CON Ì«
W * P P »Â
W * N N,SING,COM,GEN ÃÂ 
W * N N,SING,COM,GEN  ÃœÌœ
W * N N,PL,COM,GEN Ã‰êÂ«Ì
W * ADJ ADJ,SIM œ«Œ·Ì
W * DELM DELM °
W * N N,SING,COM  Œ—Ì»
W * DELM DELM °
W * N N,SING,COM  ›—ﬁÂ
W * CON CON Ê
W * P P  «
W * N N,SING,COM,GEN Õœ
W * N N,SING,COM  Ã“ÌÂ
W * CON CON Ê
W * N N,SING,COM ‘ﬂ«›
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * ADJ ADJ,SIM ⁄—»Ì
W * CON CON Ê
W * ADJ ADJ,SIM €Ì—⁄—»Ì
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * N N,SING,COM Âœ«Ì 
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN Õœ
W * N N,SING,COM,GEN «—“Ì«»Ì
W * PRO PRO,INDF,SING ¬‰çÂ
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «„—Ê“
W * P P œ—
W * N N,SING,LOC,PR ·»‰«‰
W * P P œ—
W * N N,SING,COM Ã—Ì«‰
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM  ﬂÊÌ‰
W * V V,PRS,POS,3 „Ì »«‘œ
W * DELM DELM °
W * ADV ADV,deg,SIM »”Ì«—
W * ADJ ADJ,CMPR ›—« —
W * P P «“
W * N N,SING,COM ‘Ê—
W * CON CON Ê
W * N N,SING,COM ‘«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN »—Ê“
W * N N,PL,COM «Õ”«”« 
W * P P,GEN »—«Ì
W * N N,SING,COM ÅÌ—Ê“Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADV ADV,I ¬Ì«
W * N N,PL,COM œÊ· „—œ«‰
W * CON CON Ê
W * N N,PL,COM,GEN „—«ﬂ“
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * PRO PRO,personal,PL,1 „«
W * CON CON Ê
W * ADV ADV,GENR,SIM »Œ’Ê’
W * N N,SING,COM,GEN Ê“«— 
W * ADJ ADJ,SIM Œ«—ÃÂ
W * P P «“
W * N N,SING,COM,GEN „Êﬁ⁄Ì 
W * ADJ ADJ,SIM,GEN ﬂ‰Ê‰Ì
W * N N,SING,LOC,PR Œ«Ê—„Ì«‰Â
W * CON CON Ê
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * N N,SING,COM ¬Ì‰œÂ ‰ê—Ì
W * P P,GEN »—«Ì
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN  —”Ì„
W * ADJ ADJ,SIM œﬁÌﬁ
W * CON CON Ê
W * ADJ ADJ,SIM,INDF —Ê‘‰Ì
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM ø
W * DET DET «Ì‰
W * N N,SING,COM Â‘œ«—
W * RA RA —«
W * ADJ ADJ,SIM ÃœÌ
W * V V,SUB,POS,4 »êÌ—Ì„
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN Ê«œÌ
W * N N,SING,COM ”Ì«” 
W * N N,SING,ORD,GEN ¬€«“
W * N N,SING,COM ÅÌ—Ê“Ì
W * ADJ ADJ,CMPR Œÿ—‰«ﬂ —
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM ‘ﬂ” 
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !›—Â‰êÌ!
W * DELM DELM #
W * N N,SING,PR,GEN «Õ„œ
W * N N,SING,PR ‘«„·Ê
W * P P œ—
W * N N,SING,LOC »Ì„«—” «‰
W * ADJ ADJ,SIM »” —Ì
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,PR,GEN «Õ„œ
W * N N,SING,PR ‘«„·Ê
W * N N,SING,COM,GEN ‘«⁄—
W * ADJ ADJ,SIM,GEN ‰ÊÅ—œ«“
W * ADJ ADJ,SIM „⁄«’—
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM «» ·«
W * P P »Â
W * N N,SING,COM,GEN »Ì„«—Ì
W * N N,SING,COM,GEN œÌ«» 
W * ADJ ADJ,SIM »œŒÌ„
W * P P œ—
W * N N,SING,LOC »Ì„«—” «‰
W * ADJ ADJ,SIM »” —Ì
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR,GEN «Õ„œ
W * N N,SING,PR ‘«„·Ê
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME «ŒÌ—«"
W * ADJ ADJ,SIM,GEN „‘€Ê·
W * N N,SING,COM ÊÌ—«Ì‘
W * CON CON Ê
W * N N,SING,COM,GEN ¬„«œÂ ”«“Ì
W * N N,PL,COM,GEN ﬂ «»Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  ÃœÌœ
W * N N,SING,COM ç«Å
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN  —Ã„Â
W * N N,SING,COM,GEN ‰„«Ì‘‰«„Â
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,PR »—‰«—œ
W * N N,SING,PR ¬·»«
W * N N,SING,COM,GEN ‰Ê‘ Â
W * N N,SING,PR ›œ—ÌﬂÊ
W * N N,SING,PR ê«—”Ì«·Ê—ﬂ«
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,COM Å“‘ﬂ
W * P P,GEN »—«Ì
W * N N,SING,COM „œ«Ê«
W * P P œ—
W * N N,SING,LOC »Ì„«—” «‰
W * ADJ ADJ,SIM »” —Ì
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !Â‰—Ì!
W * DELM DELM #
W * N N,SING,PR ”„Ì—«
W * N N,SING,PR „Œ„·»«›
W * DELM DELM :
W * N N,SING,COM,GEN Ã«Ì“ÂÒ
W * N N,SING,LOC,PR ﬂ‰
W * ADJ ADJ,SIM „ ⁄·ﬁ
W * P P »Â
W * N N,SING,GR,GEN „· 
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,PR ”„Ì—«
W * N N,SING,PR „Œ„·»«›
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * ADJ ADJ,SIM,GEN ÃÊ«‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,TIME,GEN »⁄œ«“ŸÂ—
W * N N,SING,DAY ”Â ‘‰»Â
W * P P »«
W * N N,SING,COM,GEN «—”«·
W * N N,SING,COM,INDF ‰«„Â «Ì
W * P P »Â
W * N N,SING,SURN œﬂ —
W * N N,SING,PR „Â«Ã—«‰Ì
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM ›—Â‰ê
W * CON CON Ê
W * N N,SING,COM,GEN «—‘«œ
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN ‰«„Â
W * ADJ ADJ,SIM Å—
W * P P «“
W * N N,SING,COM «„Ìœ
W * CON CON Ê
W * N N,SING,COM,GEN „Â—»«‰Ì
W * PRO PRO,personal,PL,2 ‘„«
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,PR Å«—Ì”
W * N N,SING,COM œ—Ì«› 
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * CON CON Ê
W * ADV ADV,deg,SIM »”Ì«—
W * ADJ ADJ,SIM Œ—”‰œ
W * V V,PA,SIM,POS,1 ‘œ„
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * CON CON «ê—çÂ
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM  Œ Â ”Ì«Â
W * N N,SING,COM,GEN ”«Œ Â
W * N N,SING,COM «Ì‰Ã«‰»
W * N N,SING,COM,GEN »Â«‰Â
W * N N,SING,COM,GEN œ—Ì«› 
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM,GEN ÊÌéÂ
W * N N,SING,GR,GEN ÂÌ√ 
W * N N,PL,COM,GEN œ«Ê—«‰
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON «„«
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * ADJ ADJ,SIM „ ⁄·ﬁ
W * P P »Â
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,GR,GEN „· 
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRS,POS,1 „Ì œ«‰„
W * DELM DELM .
W * DELM DELM #
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN —Ê“‰«„Â
W * ADJ ADJ,SIM é«Å‰Ì
W * DELM DELM :
W * N N,SING,COM,GEN —‰ê
W * N N,SING,PR Œœ«
W * N N,SING,COM,GEN „⁄‰«Ì
W * ADJ ADJ,SIM,INDF ⁄„ÌﬁÌ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN —Ê“‰«„Â
W * ADJ ADJ,SIM é«Å‰Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN «Ì—«‰Ì
W * N N,SING,COM,GEN —‰ê
W * N N,SING,PR Œœ«
W * P P »Â
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰Ì
W * N N,SING,PR,GEN „ÃÌœ
W * N N,SING,PR „ÃÌœÌ
W * P P «“
W * N N,PL,COM,INDF ›Ì·„Â«ÌÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „⁄‰«Ì
W * ADJ ADJ,SIM,INDF ⁄„ÌﬁÌ
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * N N,SING,PR ÌÊ„ÌÊ—Ì
W * N N,SING,PR ‘Ì„»Ê‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY œÊ‘‰»Â
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM,GEN —‰ê
W * N N,SING,PR Œœ«
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * P P œ—
W * N N,SING,LOC,PR é«Å‰
W * P P,GEN —ÊÌ
W * N N,SING,COM,GEN Å—œÂ
W * N N,SING,COM ”Ì‰„«
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADV ADV,GENR,TIME ÅÌ‘ —
W * N N,SING,COM,GEN Ã«Ì“Â
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,PR „Ê‰ —«·
W * RA RA —«
W * N N,SING,COM ﬂ”»
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM,GEN —Ê“‰«„Â
W * ADJ ADJ,SIM é«Å‰Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,NUM 1 / 5
W * MORP MORP,MADJ ”«⁄ Â
W * N N,SING,COM,GEN ”—ê–‘ 
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN Å”—
W * ADJ ADJ,SIM ‰«»Ì‰«
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,GR,AFF,3 Œ«‰Ê«œÂ «‘
W * P P »Â
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM ⁄‘ﬁ
W * V V,PRS,POS,6 „Ì Ê—“‰œ
W * DELM DELM .
W * N N,SING,PR ÌÊ„ÌÊ—Ì
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM,GEN Å”—
W * ADJ ADJ,SIM ‰«»Ì‰«
W * P P œ—
W * N N,SING,COM,AFF,3 “‰œêÌ «‘
W * N N,SING,COM,GEN „Ê—œ
W * N N,PL,COM,GEN ¬“„«Ì‘Â«Ì
W * ADJ ADJ,SIM,INDF ”Œ Ì
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 „Ì êÌ—œ
W * CON CON «„«
W * P P »«
W * N N,SING,COM,GEN ﬂ„ﬂ
W * N N,SING,COM Œœ«Ê‰œ
W * P P «“
W * PRO PRO,DEMO,PL ¬‰Â«
W * P P »Â
W * N N,SING,COM ”·«„ 
W * N N,SING,COM Œ«—Ã
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN ›Ì·„
W * N N,PL,COM,GEN »çÂ Â«Ì
W * N N,SING,COM ¬”„«‰
W * N N,SING,COM,GEN ”«Œ Â
W * N N,SING,PR,GEN „ÃÌœ
W * N N,SING,PR „ÃÌœÌ
W * CON CON ‰Ì“
W * ADV ADV,GENR,TIME ÅÌ‘ —
W * P P œ—
W * N N,SING,LOC,PR é«Å‰
W * P P,GEN —ÊÌ
W * N N,SING,COM Å—œÂ
W * ADJ ADJ,INO —› Â
W * CON CON Ê
W * P P »«
W * N N,SING,COM,GEN «” ﬁ»«·
W * ADJ ADJ,SIM,GEN ê” —œÂ
W * N N,SING,GR „—œ„
W * N N,SING,COM —Ê»—Ê
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * DELM DELM #
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM,GEN Õ—›Â «Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P,GEN —ÊÌ
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,COM «Ì‰ —‰ 
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN „œÌ—⁄«„·
W * N N,SING,GR,GEN «‰Ã„‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,INDF »Œ‘Ì
W * P P «“
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM Õ—›Â «Ì
W * N N,SING,COM,GEN  Ê·Ìœ
W * DET DET «Ì‰
W * N N,SING,GR «‰Ã„‰
W * P P,GEN —ÊÌ
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,SING,COM «Ì‰ —‰ 
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM .
W * N N,SING,PR,GEN Ã⁄›—
W * N N,SING,PR,GEN ’«‰⁄Ì
W * ADJ ADJ,SIM „ﬁœ„
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY œÊ‘‰»Â
W * P P œ—
W * N N,SING,COM ê› êÊ
W * P P »«
W * N N,SING,COM,GEN Œ»—‰ê«—
W * N N,SING,PR «Ì—‰«
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * CON CON Â„
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM “„Ì‰Â
W * ADJ ADJ,SIM,GEN „‘€Ê·
W * N N,SING,COM „–«ﬂ—Â
W * CON CON Ê
W * N N,SING,COM,GEN «‰⁄ﬁ«œ
W * N N,SING,COM ﬁ—«—œ«œ
W * V V,PRS,POS,4 Â” Ì„
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM «ﬁœ«„
W * P P »«
W * N N,SING,COM,GEN Âœ›
W * N N,SING,COM »«“«—Ì«»Ì
W * CON CON Ê
W * N N,SING,COM,GEN ›—Ê‘
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM œ«Œ·Ì
W * P P œ—
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM ’Ê— 
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »Â
W * N N,SING,COM,GEN  Ê·Ìœ
W * N N,SING,NUM 400
W * N N,SING,COM,GEN ›Ì·„
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM Õ—›Â «Ì
W * P P,GEN  Ê”ÿ
W * N N,SING,GR,GEN «‰Ã„‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,NUM œÊ
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM «ŒÌ—
W * N N,SING,COM «‘«—Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,GEN Õ—›Â «Ì
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM ﬂÊ «Â
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,SING,COM » «ﬂ„
W * CON CON Ê
W * N N,PL,COM,INDF ›Ì·„Â«ÌÌ
W * N N,SING,NUM 61
W * CON CON Ê
W * N N,SING,NUM 53
W * MORP MORP,MADJ „Ì·Ì„ —Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN ﬁ«»·
W * N N,SING,COM ⁄—÷Â
W * P P œ—
W * N N,SING,COM  ·ÊÌ“ÌÊ‰
W * CON CON Ê
W * V V,PRE,NC,3 ”Ì‰„«” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN »«“«—Ì«»Ì
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM „” ‰œ
W * N N,PL,COM,GEN  Ê·Ìœ« 
W * DET DET «Ì‰
W * N N,SING,GR «‰Ã„‰
W * CON CON ‰Ì“
W * P P »«
W * N N,SING,NUM ç‰œ
W * N N,SING,COM  Ê“Ì⁄ ﬂ‰‰œÂ
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  Ê“Ì⁄ ﬂ‰‰œÂ
W * ADJ ADJ,SIM Œ«—ÃÌ
W * N N,SING,COM ﬁ—«—œ«œ
W * V V,PA,NAR,POS,4 »” Â «Ì„
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM ﬁ—«—œ«œ
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN „” ‰œ
W * ADJ ADJ,SIM «Ì—«‰Ì
W * RA RA —«
W * P P œ—
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM ›—«Â„
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,PL,COM,GEN „Ê›ﬁÌ Â«Ì
W * ADJ ADJ,SIM,GEN êÊ‰«êÊ‰
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * N N,PL,COM,GEN Ã‘‰Ê«—Â Â«Ì
W * ADJ ADJ,SIM Œ«—ÃÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM Ã‘‰Ê«—Â Â«
W * ADV ADV,deg,SIM  ﬁ—Ì»«
W * ADJ ADJ,SIM Â› êÌ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM ⁄·«ÊÂ
W * P P »—
W * DET DET «Ì‰
W * N N,SING,COM Õ÷Ê—
W * DELM DELM °
W * N N,SING,COM,GEN —«ÂÌ«»Ì
W * QUA QUA  ⁄œ«œÌ
W * P P «“
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM,GEN ﬂÊ «Â
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P »Â
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN „”«»ﬁÂ
W * N N,PL,COM,GEN Ã‘‰Ê«—Â Â«Ì
W * ADJ ADJ,SIM,GEN „⁄ »—
W * ADJ ADJ,SIM Œ«—ÃÌ
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ”»
W * N N,PL,COM ÃÊ«Ì“
W * DELM DELM °
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM,GEN ‘—ﬂ 
W * PRO PRO,personal,PL,3 ¬‰«‰
W * P P œ—
W * N N,SING,COM,GEN ”«Ì—
W * N N,PL,COM,GEN Ã‘‰Ê«—Â Â«Ì
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * CON CON Ê
W * N N,SING,COM,GEN ›—Ê‘
W * PRO PRO,DEMO,PL ¬‰ Â«
W * P P »Â
