Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * N N,PL,COM «·êÊÂ«
W * CON CON Ê
W * N N,PL,COM,GEN œ«œÂ Â«Ì
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM œ‰Ì«
W * CON CON Ê
W * N N,SING,DIR €—»
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN ‰Ÿ—
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * ADJ ADJ,SIM „» ‰Ì
W * P P »—
W * N N,PL,COM,GEN «Õﬂ«„
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * N N,PL,COM «Âœ«›
W * CON CON Ê
W * N N,PL,COM ÊŸ«Ì›
W * CON CON Ê
W * N N,PL,COM,GEN «—ﬂ«‰
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR ‘«Â—ÊœÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,deg,SIM Â—çÂ
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * N N,PL,COM «Âœ«›
W * CON CON Ê
W * N N,PL,COM ¬—„«‰Â«
W * CON CON Ê
W * N N,PL,COM,GEN „ﬁ«’œ
W * ADJ ADJ,SIM «”·«„Ì
W * P P œ—
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * ADJ ADJ,CMPR ﬂ‰œ —
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * N N,SING,COM  Ê”⁄Â
W * MORP MORP,MADJ Ì«› Â
W * DELM DELM °
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,PL,COM,GEN «Âœ«›
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM «” ‰»«ÿ
W * MORP MORP,MADJ ‘œÂ
W * P P «“
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM «”«”Ì
W * RA RA —«
W * P P œ—
W * N N,SING,NUM ‘‘
W * N N,SING,COM,GEN „ÕÊ—
W * N N,SING,COM Õ·
W * CON CON Ê
W * N N,SING,TIME,GEN ›’·
W * N N,PL,COM „‰«“⁄« 
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ⁄œ·
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * N N,SING,COM Õ„«Ì 
W * P P «“
W * N N,PL,COM,GEN ÕﬁÊﬁ
W * ADJ ADJ,SIM Œ’Ê’Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * DELM DELM °
W * N N,SING,COM «„‰Ì 
W * CON CON Ê
W * N N,SING,COM,GEN ¬“«œÌ
W * ADJ ADJ,SIM,GEN „‘—Ê⁄
W * N N,SING,COM Ã«„⁄Â
W * DELM DELM ‹
W * N N,SING,COM  ⁄ﬁÌ»
W * CON CON Ê
W * N N,SING,COM „ﬁ«»·Â
W * CON CON Ê
W * N N,SING,COM,GEN œ” êÌ—Ì
W * N N,PL,COM »“Âﬂ«—«‰
W * CON CON Ê
W * N N,SING,COM,GEN „Ã«“« 
W * PRO PRO,personal,PL,3 ¬‰«‰
W * DELM DELM °
W * N N,SING,COM ‰Ÿ«— 
W * P P »—
W * N N,SING,COM,GEN Õ”‰
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,PL,COM ﬁÊ«‰Ì‰
W * CON CON Ê
W * N N,PL,COM,GEN ÕœÊœ
W * ADJ ADJ,SIM «·ÂÌ
W * P P œ—
W * N N,SING,COM Ã«„⁄Â
W * DELM DELM °
W * N N,SING,COM ÅÌ‘êÌ—Ì
W * P P «“
W * N N,SING,COM,GEN ÊﬁÊ⁄
W * N N,SING,COM Ã—„
W * CON CON Ê
W * N N,SING,COM,GEN Å«·«Ì‘
W * N N,SING,COM Ã«„⁄Â
W * P P «“
W * N N,PL,COM Ã—«Ì„
W * CON CON Ê
W * N N,SING,COM  ’„Ì„ êÌ—Ì
W * CON CON Ê
W * N N,SING,COM,GEN »Â œ”  êÌ—Ì
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM Õ”»ÌÂ
W * N N,SING,COM –ﬂ—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,PL,COM,GEN «—ﬂ«‰
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * RA RA —«
W * P P œ—
W * N N,SING,NUM Å‰Ã
W * N N,SING,COM »Œ‘
W * DELM DELM °
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,PL,COM «Õﬂ«„
W * CON CON Ê
W * N N,PL,COM,GEN ﬁÊ«‰Ì‰
W * ADJ ADJ,SIM,GEN „Õ Ê«ÌÌ
W * ADJ ADJ,SIM „œÊ‰
W * CON CON Ê
W * ADJ ADJ,SIM „’Ê»
W * DELM DELM °
W * N N,SING,COM ”«Œ «—
W * CON CON Ê
W * N N,PL,COM,GEN  ‘—Ì›« 
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,COM,GEN ¬ÌÌ‰
W * N N,SING,COM œ«œ—”Ì
W * DELM DELM ‹
W * N N,SING,COM,GEN ‰Ì—ÊÌ
W * ADJ ADJ,SIM,GEN „ Œ’’
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * CON CON Ê
W * N N,PL,COM,GEN «œ«—« 
W * N N,SING,COM,GEN  ‘ﬂÌ·« 
W * ADJ ADJ,SIM,GEN «Ã—«ÌÌ
W * ADJ ADJ,SIM Ê«»” Â
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,PL,COM,GEN ÷«»ÿÌ‰
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * CON CON Ê
W * N N,PL,COM,GEN ”«“„«‰Â«Ì
W * ADJ ADJ,SIM Ê«»” Â
W * CON CON Ê
W * N N,SING,COM,GEN  ‘ﬂÌ·« 
W * ADJ ADJ,SIM,GEN „œÌ—Ì Ì
W * ADJ ADJ,SIM „ ‰«”»
W * CON CON Ê
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,PL,COM —Ê‘Â«
W * CON CON Ê
W * N N,PL,COM,GEN  ﬂ‰ÌﬂÂ«Ì
W * ADJ ADJ,SIM ÅÌ‘—› Â
W * V V,PA,SIM,POS,3 »—‘„—œ
W * DELM DELM .
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,NUM Å‰Ã
W * N N,SING,COM —ﬂ‰
W * CON CON Ê
W * N N,SING,COM »Œ‘
W * P P œ—
W * N N,PL,COM,GEN œ” ê«Â Â«Ì
W * ADJ ADJ,SIM,GEN ÅÌ‘—› Â
W * N N,SING,COM ÃÂ«‰
W * ADJ ADJ,SIM „ÊÃÊœ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON ‰Ì“
W * ADV ADV,GENR,SIM ﬁÿ⁄«
W * N N,SING,COM,GEN »ﬂ«—êÌ—Ì
W * DET DET «Ì‰
W * N N,PL,COM «—ﬂ«‰
W * ADJ ADJ,SIM ·«“„
W * CON CON Ê
W * ADJ ADJ,SIM ÷—Ê—Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN »ÕÀ
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * P P »Â
W * DET DET ¬‰
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * ADJ ADJ,SIM „ÿ·Ê»
W * V V,PA,NAR,NEG,4 ‰—”ÌœÂ «Ì„
W * DELM DELM °
W * CON CON Ê
W * P P »«
W * DET DET ¬‰
W * N N,SING,COM,GEN ‰ﬁÿÂ
W * ADJ ADJ,SIM „ÿ·Ê»
W * N N,SING,COM,GEN ›«’·Â
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * V V,PRS,POS,4 œ«—Ì„
W * DELM DELM °
W * CON CON çÊ‰
W * ADJ ADJ,SIM ÃÊ«‰
W * N N,SING,NFL,GEN »Êœ‰
W * N N,SING,COM «‰ﬁ·«»
W * CON CON Ê
W * N N,SING,COM,GEN  Ã—»Â
W * ADJ ADJ,SIM ﬂ„
W * CON CON Ê
W * P P «“
W * N N,SING,COM,INDF ÿ—›Ì
W * N N,SING,COM,GEN ﬂ„»Êœ
W * N N,SING,COM,GEN ﬂ«œ—
W * N N,SING,COM „» ﬂ—
W * CON CON Ê
W * ADJ ADJ,SIM Œ·«ﬁ
W * CON CON Ê
W * ADJ ADJ,SIM ¬ê«Â
W * CON CON Ê
W * N N,SING,COM „‘—›
W * P P »Â
W * N N,SING,COM “„«‰
W * CON CON Ê
W * N N,SING,COM,GEN „ﬂ«‰
W * N N,SING,TIME —Ê“
W * CON CON Ê
W * P P «“
W * N N,SING,COM,INDF ”ÊÌÌ
W * N N,PL,COM,INDF „‘€·Â Â«ÌÌ
W * CON CON ﬂÂ
W * N N,PL,COM œ‘„‰«‰
W * P P,GEN »—«Ì
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM «ÌÃ«œ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM °
W * N N,PL,COM,INDF „Ê«‰⁄Ì
W * RA RA —«
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,GEN —«Â
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * N N,PL,COM,GEN «Âœ«›
W * ADJ ADJ,SIM ⁄«·Ì
W * CON CON Ê
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * DELM DELM .
W * N N,SING,SURN ¬Ì  «··Â
W * N N,SING,PR ‘«Â—ÊœÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,GENR,SIM «·» Â
W * QUA QUA Â—
W * N N,SING,NUM ”Â
W * N N,SING,COM ﬁÊÂ
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM ﬂ„»Êœ
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM „‘ﬂ·
W * P P œ—
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM „Ã—ÌÂ
W * CON CON ‰Ì“
W * V V,PRS,POS,3 Â” 
W * CON CON Ê
W * N N,PL,COM,GEN ”Ì«” Â«Ì
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM «ŒÌ—
W * ADJ ADJ,SIM „ €Ì—
W * CON CON Ê
W * ADJ ADJ,SIM „ ÕÊ·
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM,INDF ﬂ«—Ì
W * V V,SUB,POS,3 ‘Êœ
W * CON CON ﬂÂ
W * N N,PL,COM ”Ì«” Â«
W * N N,SING,COM  ﬂ«„·
W * V V,SUB,POS,3 Ì«»œ
W * CON CON Ê
W * N N,PL,COM,GEN ﬂ«—Â«Ì
W * ADJ ADJ,SIM ÃœÌœ
W * N N,SING,COM,GEN „‰‘«
W * N N,SING,COM,GEN  ÕÊ·
W * ADJ ADJ,SIM ê–‘ Â
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * ADV ADV,GENR,NEGG ‰Â
W * N N,SING,COM,GEN ‰ﬁ÷
W * PRO PRO,DEMO,SING ¬‰
W * DELM DELM °
W * CON CON Ê
W * P P œ—
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * DET DET «Ì‰
W * N N,PL,COM «Âœ«›
W * N N,SING,COM ‰Ì«“
W * P P »Â
W * N N,SING,COM,GEN  ·«‘
W * ADJ ADJ,SIM —Ì‘Â «Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR ‘«Â—ÊœÌ
W * N N,SING,COM  ’—ÌÕ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * IF IF «ê—
W * N N,PL,COM ”Ì«” Â«
W * P P «“
W * N N,PL,COM,GEN  ⁄«·Ì„
W * ADJ ADJ,SIM,GEN €‰Ì
W * N N,SING,COM «”·«„
W * N N,SING,COM «” Œ—«Ã
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * P P »«
W * N N,PL,COM,GEN ﬁ«·»Â«Ì
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN ‰Ì«“
W * ADJ ADJ,SIM,GEN «„—Ê“Ì
W * N N,SING,COM Ã«„⁄Â
W * N N,SING,COM „ÿ«»ﬁ 
W * ADJ ADJ,INO œ«œÂ
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM °
W * ADJ ADJ,SIM,GEN œ«—«Ì
W * N N,SING,COM,GEN Õ—›
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN œ‰Ì«Ì
W * N N,PL,COM ÕﬁÊﬁ
W * CON CON Ê
W * N N,SING,COM,GEN ﬁ÷«Ì
W * N N,SING,TIME —Ê“
W * V V,AUX,FEA,POS,4 ŒÊ«ÂÌ„
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,PL,COM,GEN œ«œê«ÂÂ«Ì
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * CON CON Ê
W * N N,SING,COM «‰ﬁ·«»
W * DELM DELM _
W * N N,SING,PR,GEN Â«œÌ
W * N N,SING,PR „—ÊÌ
W * N N,SING,COM,GEN „⁄«Ê‰
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * CON CON ‰Ì“
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * P P «“
W * N N,SING,COM,GEN ﬂ„»Êœ
W * N N,SING,COM ﬁ«÷Ì
W * N N,SING,COM —‰Ã
W * V V,PRS,POS,3 „Ì »—œ
W * CON CON Ê
W * ADV ADV,GENR,SIM ›ﬁÿ
W * N N,SING,ORD,GEN Ìﬂ çÂ«—„
W * N N,PL,COM ﬁ÷« 
W * P P œ—
W * N N,SING,COM,GEN  ‘ﬂÌ·« 
W * ADJ ADJ,SIM,GEN ”«“„«‰Ì
W * N N,SING,COM  ’ÊÌ»
W * MORP MORP,MADJ ‘œÂ
W * DELM DELM °
W * ADJ ADJ,SIM „‘€Ê·
W * P P »Â
W * V V,PRE,NC,6 ﬂ«—‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON Â„ç‰Ì‰
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN „œÌ—Ì 
W * ADJ ADJ,SIM,GEN ›⁄·Ì
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM,GEN ﬁ÷«∆ÌÂ
W * PRO PRO,personal,PL,1 „«
W * N N,SING,COM,GEN ‘«Âœ
W * N N,SING,COM œﬁ 
W * P P œ—
W * N N,SING,COM,GEN «’·«Õ
W * N N,PL,COM ﬁÊ«‰Ì‰
W * V V,PRS,POS,4 Â” Ì„
W * CON CON Ê
W * N N,SING,COM,GEN ﬂÊ‘‘
W * ADJ ADJ,SIM ÃœÌ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,PL,LOC,GEN œ«œê«Â Â«Ì
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * CON CON Ê
W * N N,SING,COM «‰ﬁ·«»
W * P P œ—
W * N N,SING,COM,GEN „—Õ·Â
W * N N,SING,COM «‰Ã«„
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN ¬∆Ì‰ ‰«„Â
W * N N,SING,COM,GEN œ«œ—”Ì
W * ADJ ADJ,SIM ﬂÌ›—Ì
W * DELM DELM _
W * N N,SING,PR,GEN ⁄»«”⁄·Ì
W * N N,SING,PR ⁄·Ì“«œÂ
W * N N,SING,COM,GEN —∆Ì” ﬂ·
W * N N,SING,COM,GEN œ«œê” —Ì
W * N N,SING,LOC,PR  Â—«‰
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Â„«Ì‘
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ¬∆Ì‰
W * N N,SING,COM,GEN œ«œ—”Ì
W * ADJ ADJ,SIM ﬂÌ›—Ì
W * V V,AUX,NIN,POS »«Ìœ
W * P P »«
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * N N,SING,NFL,GEN ê—› ‰
W * QUA QUA,GEN  „«„
W * N N,PL,COM,GEN «»⁄«œ
W * N N,SING,COM,GEN ¬∆Ì‰
W * N N,SING,COM,GEN œ«œ—”Ì
W * ADJ ADJ,SIM,GEN ﬂÌ›—Ì
W * ADJ ADJ,SIM ÃœÌœ
W * DELM DELM °
W * ADJ ADJ,SIM ﬁœÌ„
W * CON CON Ê
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * ADJ ADJ,SIM Ã«„⁄
W * P P »«
W * N N,SING,COM,GEN »——”Ì
W * QUA QUA,GEN  „«„
W * N N,SING,COM ÃÊ«‰»
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM  ’ÊÌ»
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P »«
W * N N,SING,COM,GEN «Õ«·Â
W * N N,SING,COM,GEN ¬∆Ì‰
W * N N,SING,COM,GEN œ«œ—”Ì
W * N N,SING,NUM 1290
W * N N,SING,COM,GEN Ê÷⁄
W * ADJ ADJ,SIM,INDF »Ì À»« Ì
W * P P »Â
W * N N,SING,COM ÊÃÊœ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON ﬂÂ
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM ›⁄·Ì
W * CON CON Â„
W * ADJ ADJ,CMPR »œ —
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR ⁄·Ì“«œÂ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * V V,AUX,NIN,POS »«Ìœ
W * N N,SING,COM œ«œ”—«
W * ADV ADV,GENR,NEGG ‰Â
W * P P »Â
W * N N,SING,COM,GEN ‘ﬂ·
W * ADJ ADJ,SIM ”«»ﬁ
W * CON CON »·ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ‘ﬂ·
W * ADJ ADJ,CMPR,INDF »Â —Ì
W * N N,SING,COM  ‰ŸÌ„
W * CON CON Ê
W * P P »Â
W * N N,SING,COM «Ã—«
W * V V,SUB,POS,3 œ—¬Ìœ
W * DELM DELM .
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR,GEN ÃÊ«œ
W * N N,SING,PR Ÿ—Ì›
W * DELM DELM °
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * DELM DELM °
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,GENR,SIM ›⁄«·«‰Â
W * P P œ—
W * N N,PL,COM,GEN »ÕÀÂ«Ì
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * ADJ ADJ,SIM Â” Â «Ì
W * CON CON Ê
W * N N,SING,COM «ÿ„Ì‰«‰ ”«“Ì
W * P P,GEN œ—»«—Â
W * N N,PL,COM,GEN ”·«ÕÂ«Ì
W * ADJ ADJ,SIM „ ⁄«—›
W * P P œ—
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM,GEN ‰‘” 
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM,GEN 2000
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * N N,SING,COM ‘—ﬂ 
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,NUM œÊÌ” 
W * CON CON Ê
W * N N,SING,NUM ”Ì
W * CON CON Ê
W * ADJ ADJ,ORD Å‰Ã„Ì‰
W * N N,SING,COM,GEN ‰‘” 
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * CON CON Ê
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM,GEN ‰‘” 
W * DET DET «Ì‰
W * N N,SING,COM ﬂ„Ì”ÌÊ‰
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM,GEN 2000
W * ADJ ADJ,SIM „Ì·«œÌ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY œÊ‘‰»Â
W * P P »Â
W * N N,PL,COM,GEN —Ì«” 
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ÃÊ«œ
W * N N,SING,PR Ÿ—Ì›
W * N N,SING,COM,GEN „⁄«Ê‰
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,COM,GEN „ﬁ—
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P œ—
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * N N,SING,ORD ¬€«“
W * P P »Â
W * N N,SING,COM ﬂ«—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR,GEN ÃÊ«œ
W * N N,SING,PR Ÿ—Ì›
W * DELM DELM °
W * N N,SING,COM,GEN „⁄«Ê‰
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,AFF,4 ﬂ‘Ê—„«‰
W * CON CON Ê
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * DELM DELM °
W * P P œ—
W * N N,SING,COM ê›  ÊêÊ
W * P P »«
W * N N,SING,COM,GEN Œ»—‰ê«—
W * N N,SING,NPR «Ì—‰«
W * P P œ—
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,COM ﬂ«—
W * CON CON Ê
W * N N,PL,COM,GEN „»«ÕÀ
W * ADJ ADJ,SIM „ÿ—Õ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰‘” 
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN »ÕÀ
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM ”·«Õ
W * ADV ADV,GENR,SIM »ÊÌéÂ
W * N N,SING,COM,GEN Œ·⁄
W * N N,SING,COM,GEN ”·«Õ
W * ADJ ADJ,SIM Â” Â «Ì
W * P P «“
W * N N,PL,COM,GEN „»«ÕÀ
W * ADJ ADJ,SIM,INDF ⁄„œÂ «Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,PL,LOC ﬂ‘Ê—Â«
W * P P œ—
W * N N,SING,COM,GEN ”ÿÕ
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * ADV ADV,GENR,SIM »ÊÌéÂ
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,COM,GEN ÃÂ«‰
W * ADJ ADJ,ORD ”Ê„
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,SIM ⁄·«ﬁ„‰œ
W * ADJ ADJ,INO »ÊœÂ
W * CON CON Ê
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * P P œ—
