Sub * SUBJ SUBJ !„–Â»Ì!
W * CON CON ‰Ì“
W * N N,SING,COM  √ﬂÌœ
W * P P »—
W * N N,PL,COM «’Ê·
W * CON CON Ê
W * N N,PL,COM,GEN ¬—„«‰Â«Ì
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,PR «„«„
W * P P œ—
W * N N,SING,COM,GEN “Ì—
W * N N,SING,COM,GEN ŒÌ„Â
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM Ã„⁄
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM °
W * CON CON  «
W * N N,SING,COM,GEN „—“
W * N N,PL,COM,GEN «’·«Õ« 
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * P P »«
W * N N,PL,COM,GEN «’·«Õ« 
W * ADJ ADJ,SIM «‰ﬁ·«»Ì
W * ADJ ADJ,SIM „‘Œ’
W * V V,SUB,POS,3 ê—œœ
W * DELM DELM °
W * ADV ADV,I ç—«
W * N N,SING,GR,INDF ⁄œÂ «Ì
W * P P œ—
W * ADJ ADJ,SIM €»«—¬·Êœ
W * N N,SING,NFL,GEN ﬂ—œ‰
W * N N,SING,COM,GEN ›÷«Ì
W * P P,GEN »Ì‰
W * N N,PL,COM ’›Ê›
W * N N,SING,COM «’—«—
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN —⁄«Ì 
W * N N,PL,COM,GEN ﬁÊ«⁄œ
W * N N,SING,COM »«“Ì
W * DELM DELM #
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR Â„‘Â—Ì
W * P P «“
W * N N,SING,COM,GEN ﬁÊ·
W * N N,SING,COM,GEN œ»Ì—ﬂ·
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,COM,GEN „Ã«ÂœÌ‰
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PRS,POS,3 „Ì ‰ÊÌ”œ
W * DELM DELM :
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM —ﬁÌ»
W * N N,PL,COM,GEN ﬁÊ«⁄œ
W * N N,SING,COM,GEN »«“Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * RA RA —«
W * N N,SING,COM —⁄«Ì 
W * V V,PRS,NEG,3 ‰„Ì ﬂ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM —Ê“‰«„Â
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN „‘ﬂ·
W * PRO PRO,personal,PL,1 „«
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM —«” 
W * N N,SING,COM,GEN Ÿ—›Ì 
W * ADJ ADJ,SIM ·«“„
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN Å–Ì—‘
W * N N,SING,COM ‘ﬂ” 
W * RA RA —«
W * V V,PRS,NEG,3 ‰œ«—œ
W * CON CON Ê
W * N N,PL,COM,GEN ﬁÊ«⁄œ
W * N N,SING,COM,GEN »«“Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * RA RA —«
W * N N,SING,COM —⁄«Ì 
W * V V,PRS,NEG,3 ‰„Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR ”·«„ Ì
W * DELM DELM °
W * N N,SING,COM,GEN œ»Ì—ﬂ·
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,COM,GEN „Ã«ÂœÌ‰
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * P P œ—
W * N N,SING,COM ê›  ÊêÊ
W * P P »«
W * N N,SING,COM,GEN Œ»—ê“«—Ì
W * N N,PL,COM,GEN œ«‰‘ÃÊÌ«‰
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM )
W * N N,SING,NPR «Ì”‰«
W * DELM DELM (
W * P P »«
W * N N,SING,COM,GEN »Ì«‰
W * N N,SING,COM,GEN „ÿ·»
W * N N,SING,COM »«·«
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN ‰„Ê‰Â
W * DET DET «Ì‰
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM Ÿ—›Ì 
W * RA RA —«
W * V V,AUX,NIN,POS „Ì  Ê«‰
W * P P œ—
W * N N,SING,COM Ê«ﬂ‰‘
W * P P »Â
W * N N,PL,COM,GEN ‰ «ÌÃ
W * N N,PL,COM,GEN «‰ Œ«»« 
W * N N,SING,NUM,GEN 29
W * N N,SING,MON »Â„‰
W * N N,SING,COM „‘«ÂœÂ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,PL,COM,GEN ⁄Ê«„·
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM —«” 
W * ADV ADV,GENR,SIM Â‰Ê“
W * V V,PA,NAR,NEG,6 ‰ Ê«‰” Â «‰œ
W * N N,SING,COM,GEN „Ê«›ﬁ 
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »«
W * DET DET «Ì‰
W * N N,PL,COM «‰ Œ«»« 
W * N N,SING,COM «⁄·«„
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON Ê
W * QUA QUA,GEN  „«„
W * N N,SING,COM,AFF,6  ·«‘‘«‰
W * PRO PRO,DEMO,SING «Ì‰
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ¬—«Ì
W * N N,SING,GR „—œ„
W * RA RA —«
W * ADJ ADJ,SIM Œœ‘Â œ«—
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN «⁄·«„
W * N N,PL,COM,GEN ‰ «ÌÃ
W * N N,PL,COM,GEN ¬—«Ì
W * N N,SING,GR,GEN „—œ„
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM °
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P œ—
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * N N,PL,COM,INDF «›—«œÌ
W * N N,SING,COM Õ÷Ê—
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM,GEN —ﬁÌ»
W * N N,SING,COM,GEN Ã»ÂÂ Ì
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * ADV ADV,deg,SIM ﬂ«„·«
W * ADJ ADJ,SIM Ê«»” Â
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * V V,PRS,POS,6 „Ì ŒÊ«Â‰œ
W * CON CON Ì«
W * N N,PL,COM «‰ Œ«»« 
W * RA RA —«
W * N N,SING,COM  «ÌÌœ
W * V V,SUB,NEG,6 ‰ﬂ‰‰œ
W * CON CON Ê
W * CON CON Ì«
W * ADV ADV,GENR,SIM ·««ﬁ·
W * N N,SING,COM,GEN «⁄·«„
W * N N,PL,COM ‰ «ÌÃ
W * RA RA —«
W * P P  «
W * N N,SING,COM,GEN Ã«Ì
W * ADJ ADJ,SIM „„ﬂ‰
W * P P »Â
W * N N,SING,COM  √ŒÌ—
W * V V,PRS,POS,6 »Ì«‰œ«“‰œ
W * DELM DELM .
W * N N,SING,COM,GEN œ»Ì—ﬂ·
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,COM,GEN „Ã«ÂœÌ‰
W * N N,SING,COM,GEN «‰ﬁ·«»
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Â„ç‰Ì‰
W * P P »«
W * N N,SING,COM,GEN »Ì«‰
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN «⁄·«„
W * N N,PL,COM,GEN ‰ «ÌÃ
W * ADJ ADJ,SIM,GEN ﬁÿ⁄Ì
W * N N,PL,COM,GEN «‰ Œ«»« 
W * N N,SING,LOC,PR  Â—«‰
W * P P »Â
W * N N,SING,COM,GEN —ÊÕÌÂ
W * N N,SING,GR „—œ„
W * DELM DELM °
W * N N,SING,COM ‰Ÿ«„
W * CON CON Ê
W * PRO PRO,R,XOD,GEN ŒÊœ
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * N N,SING,COM ÷—»Â
W * ADJ ADJ,INO “œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM Œ«ÿ—‰‘«‰
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * N N,SING,COM,INDF ÷—»Â «Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN —ÊÕÌÂ
W * N N,SING,GR „—œ„
W * N N,SING,COM Ê«—œ
W * V V,PA,SIM,POS,3 ¬„œ
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * QUA QUA,GEN Â„Â
W * N N,SING,COM «‘ Ì«ﬁ
W * CON CON Ê
W * N N,SING,COM,INDF ⁄·«ﬁÂ «Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ‰ ÌÃÂÒ
W * N N,PL,COM,GEN «‰ Œ«»« 
W * N N,SING,NUM,GEN 29
W * N N,SING,MON »Â„‰
W * P P «“
W * N N,SING,COM,GEN ·Õ«Ÿ
W * ADJ ADJ,SIM „·Ì
W * P P,GEN »Ì‰
W * N N,SING,GR „—œ„
W * CON CON Ê
W * N N,SING,COM ‰Ÿ«„
W * P P »Â
W * N N,SING,COM ÊÃÊœ
W * V V,PA,SIM,POS,3 ¬„œ
W * ADJ ADJ,SIM ﬂ„—‰ê
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * N N,SING,COM,GEN ‘Ì—Ì‰Ì
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ—Ê“Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ﬂ«„
W * N N,SING,GR „—œ„
W * CON CON Ê
W * ADV ADV,GENR,SIM »Â Œ’Ê’
W * N N,SING,NUM 3
W * N N,SING,NUM „Ì·ÌÊ‰
W * N N,SING,COM,GEN —√Ì œÂ‰œÂ
W * ADJ ADJ,SIM  Â—«‰Ì
W * ADJ ADJ,SIM  ·Œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,INDF ÷—»Â «Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM Ê«—œ
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON Â„
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN «⁄ »«—
W * N N,SING,COM ‰Ÿ«„
W * RA RA —«
W * P P œ—
W * N N,SING,COM ÃÂ«‰
W * ADJ ADJ,SIM Œœ‘Â œ«—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,COM «œ«„Â
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * P P œ—
W * DET DET «Ì‰
W * N N,PL,COM ‘—«Ìÿ
W * ADV ADV,GENR,SIM  ‰Â«
W * PRO PRO,R,XOD,GEN ŒÊœ
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * P P œ—
W * N N,SING,COM,GEN ÃÂ 
W * N N,SING,COM,GEN  ﬁÊÌ 
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM «ﬁœ«„
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,PR ”·«„ Ì
W * DELM DELM °
W * P P œ—
W * N N,SING,COM «œ«„Â
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN  «ﬂÌœ
W * N N,SING,COM,GEN „ﬁ«„
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,SING,COM —Â»—Ì
W * P P »—
W * N N,SING,COM,GEN ÷—Ê— 
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN »ÕÀ
W * N N,SING,COM,GEN ÊÕœ 
W * ADJ ADJ,SIM „·Ì
W * DELM DELM °
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * CON CON Êﬁ Ì
W * P P œ—
W * N N,SING,COM,GEN ⁄—’Â
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,SING,LOC ﬂ‘Ê—
W * N N,PL,COM,GEN »—ŒÊ—œÂ«Ì
W * ADJ ADJ,SIM ”«“‰œÂ
W * N N,SING,COM «‰Ã«„
W * V V,PRS,NEG,3 ‰„Ì ‘Êœ
W * PRO PRO,DEMO,SING «Ì‰
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM,GEN »—Ê“
W * N N,SING,COM «Œ ·«›
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,ORD Å«Ì«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,PL,1 „«
W * P P «“
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM,GEN —ﬁÌ»
W * PRO PRO,R,XOD ŒÊœ
W * ADV ADV,GENR,SIM „’—«‰Â
W * V V,PRS,POS,4 „Ì ŒÊ«ÂÌ„
W * CON CON ﬂÂ
W * N N,SING,COM,GEN —ﬁ«» 
W * ADJ ADJ,SIM ”«·„
W * P P,GEN »Ì‰
W * N N,PL,COM,GEN Ã‰«ÕÂ«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM —”„Ì 
W * V V,SUB,POS,3 »‘‰«”œ
W * DELM DELM °
W * CON CON ç—« ﬂÂ
W * IF IF «ê—
W * DET DET «Ì‰
W * N N,SING,COM «’·
W * RA RA —«
W * V V,SUB,POS,3 »Å–Ì—œ
W * ADV ADV,GENR,NEGG Â—ê“
W * N N,SING,COM,GEN “Ì—
W * N N,SING,COM,GEN »«—
W * N N,SING,COM,GEN ﬁ‘—
W * ADJ ADJ,SIM «›—«ÿÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ‰›Ê–Ì
W * PRO PRO,R,XOD ŒÊœ
W * CON CON ‰Ì“
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 —› 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ‰««„ÌœÌ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM Ã‰«Õ
W * DELM DELM #
W * N N,SING,COM —Ê“‰«„Â
W * N N,SING,COM »Ì«‰
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * DELM DELM "
W * N N,SING,PR ﬂ—»«”çÌ
W * N N,SING,COM,GEN ﬁ—»«‰Ì
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‰Â
W * DELM DELM "
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,TIME Å”
W * P P «“
W * CON CON «Ì‰ ﬂÂ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR Â«‘„Ì
W * P P »Â
W * N N,SING,COM,GEN Â„—«Â
W * N N,SING,PR ›«∆“Â
W * N N,SING,COM,GEN œŒ —
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * P P »Â
W * N N,SING,COM œ›«⁄
W * P P «“
W * N N,SING,COM »—«œ—
W * CON CON Ê
W * N N,SING,COM Åœ—
W * V V,PA,SIM,POS,6 Å—œ«Œ ‰œ
W * CON CON Ê
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,TIME,GEN ’»Õ
W * ADV ADV,GENR,TIME «„—Ê“
W * N N,SING,COM,GEN ‰Ê«—
W * N N,SING,SURN,GEN Œ«‰„
W * N N,SING,PR Â«‘„Ì
W * RA RA —«
W * N N,SING,COM ç«Å
W * V V,PA,SIM,POS,3 ‰„Êœ
W * DELM DELM °
W * N N,PL,COM,GEN «Œ ·«›« 
W * ADJ ADJ,SIM,GEN œ—Ê‰Ì
W * N N,PL,COM ﬂ«—ê“«—«‰
W * N N,SING,COM,GEN ‰„Êœ
W * ADJ ADJ,CMPR,INDF »Ì‘ —Ì
W * ADJ ADJ,SIM ÅÌœ«
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,PL,COM ¬ﬁ«Ì«‰
W * N N,SING,PR „Â«Ã—«‰Ì
W * CON CON Ê
W * N N,SING,PR ⁄ÿ—Ì«‰›—
W * P P »Â
W * N N,SING,COM «‰ ﬁ«œ
W * P P «“
W * N N,SING,PR „Õ„œ
W * CON CON Ê
W * N N,SING,PR ›«∆“Â
W * V V,PA,SIM,POS,6 Å—œ«Œ ‰œ
W * CON CON Ê
W * N N,SING,COM ”⁄Ì
W * V V,PA,SIM,POS,6 ‰„Êœ‰œ
W * P P »Â
W * N N,SING,COM,INDF ’Ê— Ì
W * N N,SING,COM,GEN › Ì·Â
W * N N,SING,COM »ÕÀ
W * RA RA —«
W * N N,SING,COM Å«ÌÌ‰
W * V V,SUB,POS,6 »ﬂ‘‰œ
W * DELM DELM .
W * N N,SING,TIME Å”
W * P P «“
W * N N,PL,COM,GEN «‰ Œ«»« 
W * N N,SING,NUM,GEN 29
W * N N,SING,MON »Â„‰
W * CON CON Ê
W * ADJ ADJ,SIM „‘Œ’
W * N N,SING,NFL,GEN ‘œ‰
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * N N,PL,COM,GEN ¬—«Ì
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * N N,SING,COM,GEN ›‘«—
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * P P «“
W * N N,SING,COM,GEN ÿ—›
W * N N,SING,COM,INDF »Œ‘Ì
W * P P «“
W * N N,PL,COM ﬂ«—ê“«—«‰
W * P P »Â
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM œÌê—
W * CON CON ‰Ì“
W * N N,SING,COM ‘—Ê⁄
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON  «
W * P P »Â
W * QUA QUA Â—
W * N N,SING,COM,GEN ‰ÕÊ
W * ADJ ADJ,SIM „„ﬂ‰
W * DET DET «Ì‰
W * N N,SING,GR Õ“»
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * N N,SING,COM Œ«—Ã
W * V V,SUB,POS,6 ﬂ‰‰œ
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * CON CON «Ì‰ ﬂÂ
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,COM Â„ „ÌÂ‰
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN  —Ê—
W * N N,SING,PR ÕÃ«—Ì«‰
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * P P œ—
W * N N,SING,COM,GEN ›÷«Ì
W * ADJ ADJ,SIM  Ì—Â
W * CON CON Ê
W * ADJ ADJ,SIM „Â ¬·Êœ
W * N N,SING,COM,GEN ÅŒ‘
W * ADJ ADJ,SIM,GEN ê“Ì‰‘Ì
W * N N,SING,COM,GEN ﬂ‰›—«‰”
W * N N,SING,LOC,PR »—·Ì‰
W * N N,SING,COM,GEN Â„ê«„Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »«
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * ADJ ADJ,SIM,GEN œÌê—
W * ADJ ADJ,SIM œÊ„ Œ—œ«œÌ
W * ADV ADV,GENR,SIM »Ãœ
W * P P «“
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM ‰‘«‰
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,TIME Å”
W * P P «“
W * CON CON ¬‰ﬂÂ
W * N N,SING,NUM 21
W * N N,SING,COM ‰‘—ÌÂ
W * P P œ—
W * N N,SING,COM,GEN ”—Ì
W * ADJ ADJ,ORD «Ê·
W * N N,SING,COM  ÊﬁÌ›
W * V V,PA,SIM,POS,3 ê—œÌœ
W * CON CON Ê
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM,GEN «ÿ·«⁄ÌÂ
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * P P œ—
W * N N,SING,COM «⁄ —«÷
W * P P »Â
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADJ ADJ,SIM „‰ ‘—
W * V V,PA,SIM,POS,3 ‘œ
W * N N,SING,COM,GEN «„÷«Ì
W * N N,PL,COM ﬂ«—ê“«—«‰
W * CON CON ‰Ì“
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * P P »Â
W * N N,SING,COM ç‘„
W * V V,PRS,POS,3 „Ì ŒÊ—œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR Â«‘„Ì
W * P P œ—
W * N N,SING,COM Ê«ﬂ‰‘
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM «ÿ·«⁄ÌÂ
W * N N,SING,COM,INDF »Ì«‰ÌÂ «Ì
W * P P,GEN  Õ 
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * DELM DELM "
W * N N,PL,COM ﬂ«—ê“«—«‰
W * P P œ—
W * N N,SING,COM «⁄ —«÷
W * P P »Â
W * N N,SING,COM,GEN ﬂ‰›—«‰”
W * N N,SING,LOC,PR »—·Ì‰
W * DELM DELM "
W * ADJ ADJ,SIM ’«œ—
W * V V,PA,SIM,POS,3 ‰„Êœ
W * DELM DELM .
W * ADV ADV,GENR,TIME »·«›«’·Â
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ﬂ—»«”çÌ
W * DELM DELM °
W * N N,SING,COM,GEN œ»Ì—ﬂ·
W * N N,SING,GR Õ“»
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ‰„Êœ
W * CON CON ﬂÂ
W * QUA QUA Â—
W * SPEC SPEC ‰Ê⁄
W * N N,SING,COM »Ì«‰ÌÂ
W * P P œ—
W * N N,SING,COM «— »«ÿ
W * P P »«
W * N N,PL,COM,GEN „”«Ì·
W * N N,PL,COM,GEN Ã—Ì«‰« 
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,SING,LOC ﬂ‘Ê—
W * P P «“
W * N N,SING,COM,GEN ÿ—›
W * N N,PL,COM ﬂ«—ê“«—«‰
W * ADV ADV,GENR,SIM ›ﬁÿ
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * N N,PL,COM,GEN «ÿ·«⁄ÌÂ Â«Ì
W * N N,SING,COM,GEN Ã»ÂÂ
W * N N,SING,ORD,GEN œÊ„
W * N N,SING,MON Œ—œ«œ
W * N N,SING,COM —”„Ì 
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * ADV ADV,GENR,SIM «·» Â
W * N N,SING,COM,GEN «ÊÃ
W * N N,SING,COM „«Ã—«
W * N N,SING,COM,INDF „Êﬁ⁄Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM Â„ „ÌÂ‰
W * P P «“
W * N N,SING,COM,GEN ﬂ‰«—
W * N N,PL,COM,GEN Œÿ»Â Â«Ì
W * ADJ ADJ,SIM,GEN Ã‰Ã«·Ì
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN Â«‘„Ì
W * N N,SING,PR —›”‰Ã«‰Ì
W * P P »«
W * N N,SING,COM,GEN “Ì—ﬂÌ
W * ADJ ADJ,SIM  „«„
W * N N,SING,COM ⁄»Ê—
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * V V,SUB,POS,5 »ŒÊ«‰Ìœ
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM œ›«⁄
W * V V,PA,SIM,NEG,3 ‰ﬂ—œ
W * DELM DELM .
W * P P,GEN »Â “⁄„
W * N N,SING,COM ‰ê«—‰œÂ
W * DELM DELM °
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ﬂ—»«”çÌ
W * ADJ ADJ,CMPR ÂÊ‘Ì«— —
W * P P «“
W * V V,PRE,PROC,3 «Ì‰Â«” 
W * CON CON ﬂÂ
W * N N,SING,NUM œÊ
W * N N,SING,COM »«—
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ”Ê—«Œ
W * ADJ ADJ,INO ê“ÌœÂ
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM °
W * PRO PRO,personal,SING,3 ÊÌ
W * ADV ADV,GENR,TIME ÂÌçê«Â
W * N N,SING,COM,GEN „«Ã—«Ì
W * N N,SING,COM „Õ«ﬂ„Â
W * P P œ—
W * N N,SING,COM,GEN „ÕﬂÊ„Ì 
W * PRO PRO,R,XOD ŒÊÌ‘
W * CON CON Ê
W * N N,SING,COM,GEN  Õ„·
W * N N,SING,LOC “‰œ«‰
W * RA RA —«
W * P P,GEN  Ê”ÿ
W * N N,SING,COM,GEN Ã‰«Õ
W * ADJ ADJ,SIM „Õ«›ŸÂ ﬂ«—
W * CON CON Ê
W * N N,SING,COM,GEN ”ﬂÊ 
W * N N,SING,SURN,GEN Ã‰«»
W * N N,SING,PR Â«‘„Ì
W * RA RA —«
W * ADJ ADJ,SIM ›—«„Ê‘
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM »ﬁÌÂ
W * P P œ—
W * N N,SING,COM,GEN ’›ÕÂ
W * N N,SING,NUM 4
W * DELM DELM #
W * DELM DELM #
W * N N,SING,COM »ﬁÌÂ
W * P P «“
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD «Ê·
W * DELM DELM #
Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * N N,SING,COM,GEN „«“«œ
W * N N,SING,COM,GEN  —«“
W * N N,SING,COM,GEN Õ”«»
W * ADJ ADJ,SIM,GEN Ã«—Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ê–‘ Â
W * P P »Â
W * N N,SING,NUM 4 / 7
W * N N,SING,NUM „Ì·Ì«—œ
